experiment_id,manifest_id,domain,stage,value_head,seed,arm,iterations,policy_score,matched_fixed_width,slurm_job_id,source_training_job_id,snapshot_epoch,analysis_roles,slurm_state,elapsed,score,total,source_log
,preserve3-term-zenotravel-off-923500475-a30-policy-e0000,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812645,20755765,0,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:10:44,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812645_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0000.txt
,preserve3-term-zenotravel-off-923500475-a30-policy-e0005,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812646,20755765,5,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:09:35,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812646_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0005.txt
,preserve3-term-zenotravel-off-923500475-a30-policy-e0010,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812647,20755765,10,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:09:31,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812647_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0010.txt
,preserve3-term-zenotravel-off-923500475-a30-policy-e0015,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812648,20755765,15,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:09:14,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812648_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0015.txt
,preserve3-term-zenotravel-off-923500475-a30-policy-e0020,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812649,20755765,20,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:09:47,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812649_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0020.txt
,preserve3-term-zenotravel-off-923500475-a30-policy-e0025,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812651,20755765,25,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:09:58,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812651_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0025.txt
,preserve3-term-zenotravel-off-923500475-a30-policy-e0030,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812652,20755765,30,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:09:26,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812652_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0030.txt
,preserve3-term-zenotravel-off-923500475-a30-policy-e0035,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812653,20755765,35,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:09:32,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812653_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0035.txt
,preserve3-term-zenotravel-off-923500475-a30-policy-e0040,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812654,20755765,40,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:09:33,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812654_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0040.txt
,preserve3-term-zenotravel-off-923500475-a30-policy-e0045,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812655,20755765,45,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:09:16,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812655_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0045.txt
