manifest_id,cohort,seed,domain,domain_label,value_head,rq_scope,task_type,stage,variant,architecture,teacher,source_checkpoint_ref,supervised_lr,max_epochs,original_training_set,estimator,puct,tree_sampling,anchor,width,iterations,workers,jpddl_heap,cpus,memory,time_limit,instance_timeout,completion_mode,dependency_ref,checkpoint_selection,status,notes,source_training_job_id,snapshot_epoch,analysis_roles
cd4-anchor-delivery-off-2011206605-a3-stage2-train-policy-e0070,completed-domains-anchor-tuning,2011206605,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0070,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:10:19.993198/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914024-067843/snapshots/snapshot_2_1.0000",0.0003,100,True,0.5,0.1,0,3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-2011206605-a3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595757; cumulative epoch 70,20595757,70,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-2011206605-a3-stage2-train-policy-e0075,completed-domains-anchor-tuning,2011206605,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0075,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:10:19.993198/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914024-067843/snapshots/snapshot_7_1.0000",0.0003,100,True,0.5,0.1,0,3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-2011206605-a3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595757; cumulative epoch 75,20595757,75,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-2011206605-a3-stage2-train-policy-e0080,completed-domains-anchor-tuning,2011206605,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0080,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:10:19.993198/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914024-067843/snapshots/snapshot_12_1.0000",0.0003,100,True,0.5,0.1,0,3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-2011206605-a3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595757; cumulative epoch 80,20595757,80,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-2011206605-a3-stage2-train-policy-e0085,completed-domains-anchor-tuning,2011206605,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0085,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:10:19.993198/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914024-067843/snapshots/snapshot_17_1.0000",0.0003,100,True,0.5,0.1,0,3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-2011206605-a3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595757; cumulative epoch 85,20595757,85,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-2011206605-a3-stage2-train-policy-e0090,completed-domains-anchor-tuning,2011206605,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0090,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:10:19.993198/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914024-067843/snapshots/snapshot_22_1.0000",0.0003,100,True,0.5,0.1,0,3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-2011206605-a3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595757; cumulative epoch 90,20595757,90,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-2011206605-a3-stage2-train-policy-e0095,completed-domains-anchor-tuning,2011206605,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0095,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:10:19.993198/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914024-067843/snapshots/snapshot_27_1.0000",0.0003,100,True,0.5,0.1,0,3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-2011206605-a3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595757; cumulative epoch 95,20595757,95,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-2011206605-a3-stage2-train-policy-e0099,completed-domains-anchor-tuning,2011206605,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0099,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:10:19.993198/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914024-067843/snapshots/snapshot_31_1.0000",0.0003,100,True,0.5,0.1,0,3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-2011206605-a3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595757; cumulative epoch 99,20595757,99,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-2011206605-a10-stage2-train-policy-e0080,completed-domains-anchor-tuning,2011206605,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0080,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:10:48.051009/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914024-067843/snapshots/snapshot_1_1.0000",0.0003,100,True,0.5,0.1,0,10,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-2011206605-a10-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595758; cumulative epoch 80,20595758,80,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-2011206605-a10-stage2-train-policy-e0085,completed-domains-anchor-tuning,2011206605,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0085,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:10:48.051009/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914024-067843/snapshots/snapshot_6_1.0000",0.0003,100,True,0.5,0.1,0,10,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-2011206605-a10-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595758; cumulative epoch 85,20595758,85,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-2011206605-a10-stage2-train-policy-e0090,completed-domains-anchor-tuning,2011206605,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0090,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:10:48.051009/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914024-067843/snapshots/snapshot_11_1.0000",0.0003,100,True,0.5,0.1,0,10,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-2011206605-a10-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595758; cumulative epoch 90,20595758,90,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-2011206605-a10-stage2-train-policy-e0095,completed-domains-anchor-tuning,2011206605,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0095,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:10:48.051009/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914024-067843/snapshots/snapshot_16_1.0000",0.0003,100,True,0.5,0.1,0,10,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-2011206605-a10-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595758; cumulative epoch 95,20595758,95,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-2011206605-a10-stage2-train-policy-e0099,completed-domains-anchor-tuning,2011206605,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0099,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:10:48.051009/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914024-067843/snapshots/snapshot_20_1.0000",0.0003,100,True,0.5,0.1,0,10,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-2011206605-a10-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595758; cumulative epoch 99,20595758,99,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-2011206605-a30-stage2-train-policy-e0070,completed-domains-anchor-tuning,2011206605,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0070,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:11:24.662214/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914025-067843/snapshots/snapshot_2_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-2011206605-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595759; cumulative epoch 70,20595759,70,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-2011206605-a30-stage2-train-policy-e0075,completed-domains-anchor-tuning,2011206605,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0075,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:11:24.662214/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914025-067843/snapshots/snapshot_7_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-2011206605-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595759; cumulative epoch 75,20595759,75,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-2011206605-a30-stage2-train-policy-e0080,completed-domains-anchor-tuning,2011206605,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0080,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:11:24.662214/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914025-067843/snapshots/snapshot_12_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-2011206605-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595759; cumulative epoch 80,20595759,80,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-2011206605-a30-stage2-train-policy-e0085,completed-domains-anchor-tuning,2011206605,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0085,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:11:24.662214/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914025-067843/snapshots/snapshot_17_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-2011206605-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595759; cumulative epoch 85,20595759,85,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-2011206605-a30-stage2-train-policy-e0090,completed-domains-anchor-tuning,2011206605,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0090,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:11:24.662214/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914025-067843/snapshots/snapshot_22_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-2011206605-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595759; cumulative epoch 90,20595759,90,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-2011206605-a30-stage2-train-policy-e0095,completed-domains-anchor-tuning,2011206605,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0095,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:11:24.662214/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914025-067843/snapshots/snapshot_27_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-2011206605-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595759; cumulative epoch 95,20595759,95,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-2011206605-a30-stage2-train-policy-e0099,completed-domains-anchor-tuning,2011206605,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0099,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:11:24.662214/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914025-067843/snapshots/snapshot_31_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-2011206605-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595759; cumulative epoch 99,20595759,99,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-on-1963100312-a0p03-stage2-train-policy-e0095,completed-domains-anchor-tuning,1963100312,tpp,Tpp,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0095,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:11:40.670239/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914025-2fc32f3/snapshots/snapshot_4_1.0000",0.0003,100,True,0.5,0.1,0,0.03,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-on-1963100312-a0p03-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595761; cumulative epoch 95,20595761,95,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-on-1963100312-a0p03-stage2-train-policy-e0099,completed-domains-anchor-tuning,1963100312,tpp,Tpp,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0099,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:11:40.670239/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914025-2fc32f3/snapshots/snapshot_8_1.0000",0.0003,100,True,0.5,0.1,0,0.03,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-on-1963100312-a0p03-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595761; cumulative epoch 99,20595761,99,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-on-2011206605-a30-stage2-train-policy-e0075,completed-domains-anchor-tuning,2011206605,tpp,Tpp,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0075,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:14:32.550848/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914028-067843/snapshots/snapshot_2_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-on-2011206605-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595763; cumulative epoch 75,20595763,75,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-on-2011206605-a30-stage2-train-policy-e0080,completed-domains-anchor-tuning,2011206605,tpp,Tpp,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0080,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:14:32.550848/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914028-067843/snapshots/snapshot_7_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-on-2011206605-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595763; cumulative epoch 80,20595763,80,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-on-2011206605-a30-stage2-train-policy-e0085,completed-domains-anchor-tuning,2011206605,tpp,Tpp,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0085,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:14:32.550848/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914028-067843/snapshots/snapshot_12_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-on-2011206605-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595763; cumulative epoch 85,20595763,85,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-on-2011206605-a30-stage2-train-policy-e0090,completed-domains-anchor-tuning,2011206605,tpp,Tpp,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0090,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:14:32.550848/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914028-067843/snapshots/snapshot_17_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-on-2011206605-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595763; cumulative epoch 90,20595763,90,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-on-2011206605-a30-stage2-train-policy-e0095,completed-domains-anchor-tuning,2011206605,tpp,Tpp,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0095,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:14:32.550848/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914028-067843/snapshots/snapshot_22_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-on-2011206605-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595763; cumulative epoch 95,20595763,95,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-on-2011206605-a30-stage2-train-policy-e0099,completed-domains-anchor-tuning,2011206605,tpp,Tpp,on,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0099,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:14:32.550848/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914028-067843/snapshots/snapshot_26_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-on-2011206605-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595763; cumulative epoch 99,20595763,99,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-1963100312-a0p3-stage2-train-policy-e0075,completed-domains-anchor-tuning,1963100312,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0075,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:14:45.284181/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914028-2fc32f3/snapshots/snapshot_2_0.6667",0.0003,100,True,0.5,0.1,0,0.3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-1963100312-a0p3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595764; cumulative epoch 75,20595764,75,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-1963100312-a0p3-stage2-train-policy-e0080,completed-domains-anchor-tuning,1963100312,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0080,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:14:45.284181/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914028-2fc32f3/snapshots/snapshot_7_0.6667",0.0003,100,True,0.5,0.1,0,0.3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-1963100312-a0p3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595764; cumulative epoch 80,20595764,80,cd4_stage2_anchor_tuning_policy_curve
