domain,stage,value_head,seed,checkpoint_identity,search_family,search_variant,instance,policy_status,search_status,outcome_stratum,policy_steps,search_steps,search_elapsed_seconds,policy_log,search_log,source_artifact,source_row
fo_counters,stage1_validation_selected,off,2011206605,src20401229_e0046,fixed,normal_20x70,instance_14.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426824_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0046.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430073_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20401229_e0046.txt,experiment_tracking/policy_mcts_instance_audit.csv,2006
fo_counters,stage1_validation_selected,off,2011206605,src20401229_e0046,fixed,normal_20x70,instance_15.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426824_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0046.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430073_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20401229_e0046.txt,experiment_tracking/policy_mcts_instance_audit.csv,2007
fo_counters,stage1_validation_selected,off,2011206605,src20401229_e0046,fixed,normal_20x70,instance_16.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426824_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0046.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430073_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20401229_e0046.txt,experiment_tracking/policy_mcts_instance_audit.csv,2008
fo_counters,stage1_validation_selected,off,2011206605,src20401229_e0046,fixed,normal_20x70,instance_17.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426824_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0046.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430073_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20401229_e0046.txt,experiment_tracking/policy_mcts_instance_audit.csv,2009
fo_counters,stage1_validation_selected,off,2011206605,src20401229_e0046,fixed,normal_20x70,instance_18.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426824_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0046.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430073_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20401229_e0046.txt,experiment_tracking/policy_mcts_instance_audit.csv,2010
fo_counters,stage1_validation_selected,off,2011206605,src20401229_e0046,fixed,normal_20x70,instance_19.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426824_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0046.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430073_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20401229_e0046.txt,experiment_tracking/policy_mcts_instance_audit.csv,2011
fo_counters,stage1_validation_selected,off,2011206605,src20401229_e0046,fixed,normal_20x70,instance_2.pddl,success,success,both_success,7,7,20.56,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426824_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0046.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430073_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20401229_e0046.txt,experiment_tracking/policy_mcts_instance_audit.csv,2012
fo_counters,stage1_validation_selected,off,2011206605,src20401229_e0046,fixed,normal_20x70,instance_20.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426824_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0046.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430073_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20401229_e0046.txt,experiment_tracking/policy_mcts_instance_audit.csv,2013
fo_counters,stage1_validation_selected,off,2011206605,src20401229_e0046,fixed,normal_20x70,instance_21.pddl,unclassified,unclassified,both_fail_outcome_only,,,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426824_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0046.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430073_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20401229_e0046.txt,experiment_tracking/policy_mcts_instance_audit.csv,2014
fo_counters,stage1_validation_selected,off,2011206605,src20401229_e0046,fixed,normal_20x70,instance_3.pddl,success,success,both_success,92,7,24.07,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426824_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0046.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430073_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20401229_e0046.txt,experiment_tracking/policy_mcts_instance_audit.csv,2015
fo_counters,stage1_validation_selected,off,2011206605,src20401229_e0046,fixed,normal_20x70,instance_4.pddl,success,success,both_success,37,15,38.62,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426824_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0046.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430073_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20401229_e0046.txt,experiment_tracking/policy_mcts_instance_audit.csv,2016
fo_counters,stage1_validation_selected,off,2011206605,src20401229_e0046,fixed,normal_20x70,instance_5.pddl,unclassified,success,policy_failure_search_success,,13,38.61,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426824_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0046.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430073_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20401229_e0046.txt,experiment_tracking/policy_mcts_instance_audit.csv,2017
fo_counters,stage1_validation_selected,off,2011206605,src20401229_e0046,fixed,normal_20x70,instance_6.pddl,unclassified,success,policy_failure_search_success,,75,197.37,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426824_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0046.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430073_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20401229_e0046.txt,experiment_tracking/policy_mcts_instance_audit.csv,2018
fo_counters,stage1_validation_selected,off,2011206605,src20401229_e0046,fixed,normal_20x70,instance_7.pddl,success,success,both_success,122,44,101.19,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426824_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0046.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430073_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20401229_e0046.txt,experiment_tracking/policy_mcts_instance_audit.csv,2019
fo_counters,stage1_validation_selected,off,2011206605,src20401229_e0046,fixed,normal_20x70,instance_8.pddl,unclassified,success,policy_failure_search_success,,56,132.41,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426824_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0046.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430073_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20401229_e0046.txt,experiment_tracking/policy_mcts_instance_audit.csv,2020
fo_counters,stage1_validation_selected,off,2011206605,src20401229_e0046,fixed,normal_20x70,instance_9.pddl,unclassified,success,policy_failure_search_success,,325,1691.44,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426824_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20401229_e0046.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430073_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20401229_e0046.txt,experiment_tracking/policy_mcts_instance_audit.csv,2021
fo_counters,stage1_validation_selected,off,2082152039,src20401234_e0069,fixed,normal_20x70,instance_10.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427127_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20401234_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430083_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401234_e0069.txt,experiment_tracking/policy_mcts_instance_audit.csv,2102
fo_counters,stage1_validation_selected,off,2082152039,src20401234_e0069,fixed,normal_20x70,instance_11.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427127_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20401234_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430083_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401234_e0069.txt,experiment_tracking/policy_mcts_instance_audit.csv,2103
fo_counters,stage1_validation_selected,off,2082152039,src20401234_e0069,fixed,normal_20x70,instance_12.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427127_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20401234_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430083_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401234_e0069.txt,experiment_tracking/policy_mcts_instance_audit.csv,2104
fo_counters,stage1_validation_selected,off,2082152039,src20401234_e0069,fixed,normal_20x70,instance_13.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427127_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20401234_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430083_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401234_e0069.txt,experiment_tracking/policy_mcts_instance_audit.csv,2105
fo_counters,stage1_validation_selected,off,2082152039,src20401234_e0069,fixed,normal_20x70,instance_14.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427127_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20401234_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430083_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401234_e0069.txt,experiment_tracking/policy_mcts_instance_audit.csv,2106
fo_counters,stage1_validation_selected,off,2082152039,src20401234_e0069,fixed,normal_20x70,instance_15.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427127_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20401234_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430083_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401234_e0069.txt,experiment_tracking/policy_mcts_instance_audit.csv,2107
fo_counters,stage1_validation_selected,off,2082152039,src20401234_e0069,fixed,normal_20x70,instance_16.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427127_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20401234_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430083_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401234_e0069.txt,experiment_tracking/policy_mcts_instance_audit.csv,2108
fo_counters,stage1_validation_selected,off,2082152039,src20401234_e0069,fixed,normal_20x70,instance_17.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427127_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20401234_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430083_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401234_e0069.txt,experiment_tracking/policy_mcts_instance_audit.csv,2109
fo_counters,stage1_validation_selected,off,2082152039,src20401234_e0069,fixed,normal_20x70,instance_18.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427127_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20401234_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430083_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401234_e0069.txt,experiment_tracking/policy_mcts_instance_audit.csv,2110
fo_counters,stage1_validation_selected,off,2082152039,src20401234_e0069,fixed,normal_20x70,instance_19.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427127_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20401234_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430083_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401234_e0069.txt,experiment_tracking/policy_mcts_instance_audit.csv,2111
fo_counters,stage1_validation_selected,off,2082152039,src20401234_e0069,fixed,normal_20x70,instance_2.pddl,success,success,both_success,7,2,15.54,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427127_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20401234_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430083_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401234_e0069.txt,experiment_tracking/policy_mcts_instance_audit.csv,2112
fo_counters,stage1_validation_selected,off,2082152039,src20401234_e0069,fixed,normal_20x70,instance_20.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427127_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20401234_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430083_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401234_e0069.txt,experiment_tracking/policy_mcts_instance_audit.csv,2113
fo_counters,stage1_validation_selected,off,2082152039,src20401234_e0069,fixed,normal_20x70,instance_21.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427127_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20401234_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430083_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401234_e0069.txt,experiment_tracking/policy_mcts_instance_audit.csv,2114
fo_counters,stage1_validation_selected,off,2082152039,src20401234_e0069,fixed,normal_20x70,instance_3.pddl,success,success,both_success,8,5,19.81,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427127_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20401234_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430083_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401234_e0069.txt,experiment_tracking/policy_mcts_instance_audit.csv,2115
fo_counters,stage1_validation_selected,off,2082152039,src20401234_e0069,fixed,normal_20x70,instance_4.pddl,success,success,both_success,35,12,30.84,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427127_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20401234_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430083_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401234_e0069.txt,experiment_tracking/policy_mcts_instance_audit.csv,2116
fo_counters,stage1_validation_selected,off,2082152039,src20401234_e0069,fixed,normal_20x70,instance_5.pddl,success,success,both_success,42,20,59.38,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427127_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20401234_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430083_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401234_e0069.txt,experiment_tracking/policy_mcts_instance_audit.csv,2117
fo_counters,stage1_validation_selected,off,2082152039,src20401234_e0069,fixed,normal_20x70,instance_6.pddl,success,success,both_success,99,28,61.37,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427127_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20401234_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430083_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401234_e0069.txt,experiment_tracking/policy_mcts_instance_audit.csv,2118
fo_counters,stage1_validation_selected,off,2082152039,src20401234_e0069,fixed,normal_20x70,instance_7.pddl,unclassified,success,policy_failure_search_success,,64,145.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427127_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20401234_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430083_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401234_e0069.txt,experiment_tracking/policy_mcts_instance_audit.csv,2119
fo_counters,stage1_validation_selected,off,2082152039,src20401234_e0069,fixed,normal_20x70,instance_8.pddl,unclassified,success,policy_failure_search_success,,85,201.86,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427127_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20401234_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430083_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401234_e0069.txt,experiment_tracking/policy_mcts_instance_audit.csv,2120
fo_counters,stage1_validation_selected,off,2082152039,src20401234_e0069,fixed,normal_20x70,instance_9.pddl,unclassified,success,policy_failure_search_success,,109,310.16,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427127_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20401234_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430083_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401234_e0069.txt,experiment_tracking/policy_mcts_instance_audit.csv,2121
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,fixed,normal_20x70,instance_10.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430082_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401233_e0057.txt,experiment_tracking/policy_mcts_instance_audit.csv,2082
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,fixed,normal_20x70,instance_11.pddl,unclassified,success,policy_failure_search_success,,196,756.05,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430082_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401233_e0057.txt,experiment_tracking/policy_mcts_instance_audit.csv,2083
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,fixed,normal_20x70,instance_12.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430082_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401233_e0057.txt,experiment_tracking/policy_mcts_instance_audit.csv,2084
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,fixed,normal_20x70,instance_13.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430082_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401233_e0057.txt,experiment_tracking/policy_mcts_instance_audit.csv,2085
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,fixed,normal_20x70,instance_14.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430082_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401233_e0057.txt,experiment_tracking/policy_mcts_instance_audit.csv,2086
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,fixed,normal_20x70,instance_15.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430082_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401233_e0057.txt,experiment_tracking/policy_mcts_instance_audit.csv,2087
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,fixed,normal_20x70,instance_16.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430082_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401233_e0057.txt,experiment_tracking/policy_mcts_instance_audit.csv,2088
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,fixed,normal_20x70,instance_17.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430082_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401233_e0057.txt,experiment_tracking/policy_mcts_instance_audit.csv,2089
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,fixed,normal_20x70,instance_18.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430082_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401233_e0057.txt,experiment_tracking/policy_mcts_instance_audit.csv,2090
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,fixed,normal_20x70,instance_19.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430082_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401233_e0057.txt,experiment_tracking/policy_mcts_instance_audit.csv,2091
