bytes|mtime|path
89628740|2026-08-26T12:26:58.1564221030+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-25T21:24:31.950089/runs/a03359f2327b3a4400c68905792fc5b1/stdout
89612205|2025-12-04T15:26:31.4055074170+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_comparison_mcts-2025-12-03T21:19:59.777030/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04531294-e891a5/run-info/stdout
89612205|2025-12-04T15:26:31.4055074170+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_comparison_mcts-2025-12-03T21:19:59.777030/runs/8c4eddd6f6b2bc2b70635c55345fdd52/stdout
89509973|2025-11-28T16:32:10.0326153980+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-27T16:17:32.453925/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04522351-440d6a4/run-info/stdout
89509973|2025-11-28T16:32:10.0326153980+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-27T16:17:32.453925/runs/ccc95a2c921e7dfdc0bc8ba5a0ea3218/stdout
89509910|2025-11-28T12:57:10.3063731990+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-27T16:17:50.724892/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04522351-6aa1365/run-info/stdout
89509910|2025-11-28T12:57:10.3063731990+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-27T16:17:50.724892/runs/18f13f47df16ca7c874d69f3dfd65923/stdout
89506393|2025-11-30T14:13:02.1346591630+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-29T16:20:29.282662/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04525234-2c7b7f4/run-info/stdout
89506393|2025-11-30T14:13:02.1346591630+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-29T16:20:29.282662/runs/bc00f7ec1b764fc1dc5ae06f19a7ddb1/stdout
89503842|2025-11-30T14:57:45.7121911460+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-29T16:20:29.282652/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04525234-2cef678/run-info/stdout
89503842|2025-11-30T14:57:45.7121911460+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-29T16:20:29.282652/runs/1703accbf79b1749e94e3c54010275cc/stdout
89467009|2025-11-28T12:38:43.1369160850+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-27T16:17:50.724911/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04522351-6aa1365/run-info/stdout
89467009|2025-11-28T12:38:43.1369160850+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-27T16:17:50.724911/runs/d75bb45e1d501ddd5ac50a6ec24b1e79/stdout
89448400|2025-11-28T15:51:43.1588495800+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-27T16:17:32.453930/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04522351-440d6a4/run-info/stdout
89448400|2025-11-28T15:51:43.1588495800+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-27T16:17:32.453930/runs/44bb486b0ad97bc15c4ddf5c7c7f2f62/stdout
89438537|2025-11-30T14:22:12.1871542120+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-29T16:20:29.282664/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04525234-2cef678/run-info/stdout
89438537|2025-11-30T14:22:12.1871542120+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-29T16:20:29.282664/runs/a66e6ce33dd58da51a410f95c3e728fe/stdout
89433498|2025-11-30T15:44:02.7638985370+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-29T16:19:59.091950/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04525234-5bb8879/run-info/stdout
89433498|2025-11-30T15:44:02.7638985370+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-29T16:19:59.091950/runs/ce3cfc61c97a90b63705a87c7adf3886/stdout
89429887|2025-11-19T15:33:19.2108186020+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-18T18:15:30.167159/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04509509-1e3d04b/run-info/stdout
89429887|2025-11-19T15:33:19.2108186020+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-18T18:15:30.167159/runs/eb6d70e8cab5c21c86476721104c78d8/stdout
89424713|2025-11-20T13:12:23.3192638120+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-19T15:55:51.373906/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04510809-29039c5/run-info/stdout
89424713|2025-11-20T13:12:23.3192638120+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-19T15:55:51.373906/runs/f29b47ea2e03ab5f5468d94f53964b89/stdout
89420141|2025-11-19T16:41:35.0050954370+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-18T18:15:30.167160/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04509509-1e3d04b/run-info/stdout
89420141|2025-11-19T16:41:35.0050954370+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-18T18:15:30.167160/runs/af82f8fecb7224b2f5e9bc825a6fb954/stdout
89413709|2025-11-19T15:54:43.9608614870+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-18T18:15:30.167159/runs/37b04fdb9a6fb0fad52b8bdb20e3b8b8/stdout
89315796|2025-11-28T01:26:33.6711949270+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:13.053937/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04522351-63dc205/run-info/stdout
89315796|2025-11-28T01:26:33.6711949270+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:13.053937/runs/316a36ce3856a255715a91fba777acd1/stdout
89314648|2025-11-28T02:52:52.5807656760+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:13.053981/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04522351-63dc205/run-info/stdout
89314648|2025-11-28T02:52:52.5807656760+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:13.053981/runs/29af8933d86cc6e77c78eeeddb408a40/stdout
89289596|2025-12-01T14:59:55.2256237850+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:36.807207/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04522351-5b7f443/run-info/stdout
89289596|2025-12-01T14:59:55.2256237850+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:36.807207/runs/ad632ba2a98246937c0e5e240698f9ad/stdout
89287725|2025-11-30T11:47:51.8035566840+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-27T16:17:53.655581/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04522351-7aaf864/run-info/stdout
89287725|2025-11-30T11:47:51.8035566840+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-27T16:17:53.655581/runs/e36b7ad16b25a079f03a87aaa263bfe3/stdout
89284064|2025-11-29T15:05:05.7332116350+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:20.890826/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04522351-2a4e550/run-info/stdout
89284064|2025-11-29T15:05:05.7332116350+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:20.890826/runs/43d54fa8a116b0aad002e708b638c32c/stdout
89260935|2025-11-28T02:11:04.8383285560+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:30.315525/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04522351-85e9ec/run-info/stdout
89260935|2025-11-28T02:11:04.8383285560+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:30.315525/runs/2af0132da32daf6d9e4183f0822ad7dd/stdout
89256952|2025-11-28T02:24:17.0344060410+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:13.053977/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04522351-63dc205/run-info/stdout
89256952|2025-11-28T02:24:17.0344060410+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:13.053977/runs/2356eb02073b5a56c827c9a18fecfd2a/stdout
89249278|2025-11-30T13:48:41.2841030120+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-27T16:18:00.279070/runs/dce3f83f97cb0ef389b9799f4a48b1d4/stdout
89239430|2025-11-20T18:09:29.4660458180+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-18T18:15:55.434433/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04509510-3cdf764/run-info/stdout
89239430|2025-11-20T18:09:29.4660458180+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-18T18:15:55.434433/runs/271fc63367435cbf8766ecb6f7e534f8/stdout
89238349|2025-11-19T04:10:27.8973024520+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-18T18:15:06.678239/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04509509-b350b1/run-info/stdout
89238349|2025-11-19T04:10:27.8973024520+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-18T18:15:06.678239/runs/8407f69fba826fbb081401829471329f/stdout
89228813|2025-11-29T16:40:48.3540274670+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:36.807235/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04522351-5b7f443/run-info/stdout
89228813|2025-11-29T16:40:48.3540274670+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:36.807235/runs/4bb22e2fb82e7ca4435456dac1d59b8b/stdout
89227775|2025-11-19T01:05:33.9191143210+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-18T18:14:40.852915/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04509508-2bc597d/run-info/stdout
89227775|2025-11-19T01:05:33.9191143210+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-18T18:14:40.852915/runs/8dc2d684fcee01a6c2404f4a13245317/stdout
89227283|2025-11-29T22:04:15.9732541850+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:26.718275/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04522351-2bdeb6c/run-info/stdout
89227283|2025-11-29T22:04:15.9732541850+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:26.718275/runs/e8604e464284691283634837c9f2f9d0/stdout
89223396|2025-11-20T14:24:28.8875244020+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-18T18:15:55.434427/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04509510-3cdf764/run-info/stdout
89223396|2025-11-20T14:24:28.8875244020+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-18T18:15:55.434427/runs/fc67eabaf87340793ba4196f5aba6fcb/stdout
89221735|2025-11-29T23:11:11.8472370810+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-27T16:17:29.565636/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04522351-4b09d7d/run-info/stdout
89221735|2025-11-29T23:11:11.8472370810+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-27T16:17:29.565636/runs/5bfa15ec35fecd483fde2f967ee256d5/stdout
89220187|2025-11-29T17:37:28.0062912640+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-27T16:18:00.279070/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04522352-250461/run-info/stdout
89220187|2025-11-29T17:37:28.0062912640+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-27T16:18:00.279070/runs/524fc1911f5d00b5222410afc1e01e91/stdout
89209367|2025-11-23T17:24:53.6781576610+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-18T18:15:55.434438/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04509510-3cdf764/run-info/stdout
89209367|2025-11-23T17:24:53.6781576610+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-18T18:15:55.434438/runs/1dc410bd8d0f3e9a644403e57a1fbeb3/stdout
89169110|2025-11-18T10:51:50.9467856870+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-17T22:06:04.664654/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04508300-596bd61/run-info/stdout
89169110|2025-11-18T10:51:50.9467856870+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-17T22:06:04.664654/runs/82b8383c08c08303d4ce656420798fe1/stdout
89132948|2025-11-19T04:01:07.2608594470+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-17T22:05:05.995511/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04508299-354ad5b/run-info/stdout
89132948|2025-11-19T04:01:07.2608594470+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-17T22:05:05.995511/runs/02e14491571db466b8ec7388097d3446/stdout
89123656|2025-11-18T19:25:33.6413696200+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-17T22:06:56.028428/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04508300-1bf1a07/run-info/stdout
89123656|2025-11-18T19:25:33.6413696200+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-17T22:06:56.028428/runs/3c779ecbaee48fda9506df105f1f347e/stdout
89060318|2025-11-18T19:00:42.9579472440+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-17T22:06:56.028430/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04508300-1bf1a07/run-info/stdout
89060318|2025-11-18T19:00:42.9579472440+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-17T22:06:56.028430/runs/263b2102869af7be383c7cd7f05e39d0/stdout
89052904|2025-12-07T02:20:02.8432517450+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture.actprop_2l_fluent_dynamic-2025-12-02T15:46:27.841022/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04529520-1efef7e/run-info/stdout
89052904|2025-12-07T02:20:02.8432517450+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture.actprop_2l_fluent_dynamic-2025-12-02T15:46:27.841022/runs/12b05446e3671092e220687ac59d2a7c/stdout
88995111|2025-12-07T06:19:52.5428971510+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture.actprop_2l_fluent_dynamic-2025-12-02T15:46:27.841001/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04529520-1efef7e/run-info/stdout
88995111|2025-12-07T06:19:52.5428971510+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture.actprop_2l_fluent_dynamic-2025-12-02T15:46:27.841001/runs/1572e522a01e4cbfac62977aa7640b71/stdout
88995109|2025-12-02T04:42:24.4497916660+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture.actprop_2l_fluent_dynamic-2025-11-29T16:20:43.185148/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04525234-5afe8a7/run-info/stdout
88995109|2025-12-02T04:42:24.4497916660+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture.actprop_2l_fluent_dynamic-2025-11-29T16:20:43.185148/runs/c74ab7232d49eaa1f6a7779d2d538cf0/stdout
88988039|2025-12-06T06:46:37.5431246530+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture.actprop_2l_fluent_dynamic-2025-12-02T15:45:36.297643/P[domain,pfile01,pfile02,pfile04,pfile05]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04529519-5fe6a88/run-info/stdout
88988039|2025-12-06T06:46:37.5431246530+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.mprime-experiments_numeric.architecture.actprop_2l_fluent_dynamic-2025-12-02T15:45:36.297643/runs/affc009e1e43e19184fdf5e9f73385fc/stdout
88982237|2025-11-20T18:26:33.7344850980+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-17T22:05:52.107118/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04508299-7b6e5c6/run-info/stdout
88982237|2025-11-20T18:26:33.7344850980+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-17T22:05:52.107118/runs/27e5fc244ec5368e387f671eb7f399cc/stdout
88976572|2025-11-20T04:31:55.1838381890+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-17T22:07:34.073146/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04508301-14b5118/run-info/stdout
88976572|2025-11-20T04:31:55.1838381890+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-17T22:07:34.073146/runs/992d3d261ea61347cf76f63f647d2ffb/stdout
88957885|2025-11-20T09:24:23.5302912230+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_dynamic-2025-11-17T22:05:52.107121/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04508299-7b6e5c6/run-info/stdout
