evaluation_job_id,source_training_job_id,domain,value_head,seed,epoch,successes,total,source_evaluation_log
20429862,20401275,counters,on,1510771779,50,2.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429862_Ev_counters_counters_orig_vh_c.1_s1510771779_SR10P_src20401275_e0050.txt
20429864,20401275,counters,on,1510771779,55,2.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429864_Ev_counters_counters_orig_vh_c.1_s1510771779_SR10P_src20401275_e0055.txt
20429865,20401275,counters,on,1510771779,60,5.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429865_Ev_counters_counters_orig_vh_c.1_s1510771779_SR10P_src20401275_e0060.txt
20429866,20401275,counters,on,1510771779,65,6.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429866_Ev_counters_counters_orig_vh_c.1_s1510771779_SR10P_src20401275_e0065.txt
20429867,20401275,counters,on,1510771779,70,7.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429867_Ev_counters_counters_orig_vh_c.1_s1510771779_SR10P_src20401275_e0070.txt
20429868,20401275,counters,on,1510771779,75,8.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429868_Ev_counters_counters_orig_vh_c.1_s1510771779_SR10P_src20401275_e0075.txt
20429869,20401275,counters,on,1510771779,80,5.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429869_Ev_counters_counters_orig_vh_c.1_s1510771779_SR10P_src20401275_e0080.txt
20429870,20401275,counters,on,1510771779,85,6.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429870_Ev_counters_counters_orig_vh_c.1_s1510771779_SR10P_src20401275_e0085.txt
20429871,20401275,counters,on,1510771779,90,3.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429871_Ev_counters_counters_orig_vh_c.1_s1510771779_SR10P_src20401275_e0090.txt
20429872,20401275,counters,on,1510771779,41,3.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429872_Ev_counters_counters_orig_vh_c.1_s1510771779_SR10P_src20401275_e0041.txt
20429873,20401276,counters,on,923500475,5,21.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429873_Ev_counters_counters_orig_vh_c.1_s923500475_SR10P_src20401276_e0005.txt
20429874,20401276,counters,on,923500475,10,19.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429874_Ev_counters_counters_orig_vh_c.1_s923500475_SR10P_src20401276_e0010.txt
20429875,20401276,counters,on,923500475,15,16.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429875_Ev_counters_counters_orig_vh_c.1_s923500475_SR10P_src20401276_e0015.txt
20429876,20401276,counters,on,923500475,20,17.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429876_Ev_counters_counters_orig_vh_c.1_s923500475_SR10P_src20401276_e0020.txt
20429877,20401276,counters,on,923500475,25,23.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429877_Ev_counters_counters_orig_vh_c.1_s923500475_SR10P_src20401276_e0025.txt
20429878,20401276,counters,on,923500475,30,18.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429878_Ev_counters_counters_orig_vh_c.1_s923500475_SR10P_src20401276_e0030.txt
20429879,20401276,counters,on,923500475,35,21.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429879_Ev_counters_counters_orig_vh_c.1_s923500475_SR10P_src20401276_e0035.txt
20429880,20401276,counters,on,923500475,40,20.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429880_Ev_counters_counters_orig_vh_c.1_s923500475_SR10P_src20401276_e0040.txt
20429881,20401276,counters,on,923500475,45,13.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429881_Ev_counters_counters_orig_vh_c.1_s923500475_SR10P_src20401276_e0045.txt
20429882,20401276,counters,on,923500475,50,25.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429882_Ev_counters_counters_orig_vh_c.1_s923500475_SR10P_src20401276_e0050.txt
20429883,20401276,counters,on,923500475,2,3.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429883_Ev_counters_counters_orig_vh_c.1_s923500475_SR10P_src20401276_e0002.txt
20429884,20401277,counters,on,1972442430,5,19.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429884_Ev_counters_counters_orig_vh_c.1_s1972442430_SR10P_src20401277_e0005.txt
20429885,20401277,counters,on,1972442430,10,10.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429885_Ev_counters_counters_orig_vh_c.1_s1972442430_SR10P_src20401277_e0010.txt
20429886,20401277,counters,on,1972442430,15,11.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429886_Ev_counters_counters_orig_vh_c.1_s1972442430_SR10P_src20401277_e0015.txt
20429887,20401277,counters,on,1972442430,20,13.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429887_Ev_counters_counters_orig_vh_c.1_s1972442430_SR10P_src20401277_e0020.txt
20429888,20401277,counters,on,1972442430,25,13.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429888_Ev_counters_counters_orig_vh_c.1_s1972442430_SR10P_src20401277_e0025.txt
20429889,20401277,counters,on,1972442430,30,13.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429889_Ev_counters_counters_orig_vh_c.1_s1972442430_SR10P_src20401277_e0030.txt
20429890,20401277,counters,on,1972442430,35,11.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429890_Ev_counters_counters_orig_vh_c.1_s1972442430_SR10P_src20401277_e0035.txt
20429891,20401277,counters,on,1972442430,40,13.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429891_Ev_counters_counters_orig_vh_c.1_s1972442430_SR10P_src20401277_e0040.txt
20429892,20401277,counters,on,1972442430,45,13.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429892_Ev_counters_counters_orig_vh_c.1_s1972442430_SR10P_src20401277_e0045.txt
20429893,20401277,counters,on,1972442430,50,12.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429893_Ev_counters_counters_orig_vh_c.1_s1972442430_SR10P_src20401277_e0050.txt
20429894,20401277,counters,on,1972442430,1,15.0,59.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429894_Ev_counters_counters_orig_vh_c.1_s1972442430_SR10P_src20401277_e0001.txt
20431777,20401199,drone,on,1073581256,5,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431777_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0005.txt
20431779,20401199,drone,on,1073581256,10,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431779_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0010.txt
20431781,20401199,drone,on,1073581256,15,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431781_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0015.txt
20431783,20401199,drone,on,1073581256,20,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431783_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0020.txt
20431784,20401199,drone,on,1073581256,25,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431784_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0025.txt
20431786,20401199,drone,on,1073581256,30,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431786_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0030.txt
20431788,20401199,drone,on,1073581256,35,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431788_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0035.txt
20431790,20401199,drone,on,1073581256,40,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431790_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0040.txt
20431792,20401199,drone,on,1073581256,45,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431792_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0045.txt
20431793,20401199,drone,on,1073581256,50,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431793_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0050.txt
20431795,20401199,drone,on,1073581256,55,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431795_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0055.txt
20431797,20401199,drone,on,1073581256,60,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431797_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0060.txt
20431799,20401199,drone,on,1073581256,65,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431799_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0065.txt
20431801,20401199,drone,on,1073581256,70,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431801_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0070.txt
20431802,20401199,drone,on,1073581256,75,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431802_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0075.txt
20431804,20401199,drone,on,1073581256,80,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431804_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0080.txt
20431806,20401199,drone,on,1073581256,85,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431806_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0085.txt
20431808,20401199,drone,on,1073581256,90,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431808_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0090.txt
20431810,20401199,drone,on,1073581256,95,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431810_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0095.txt
20431811,20401199,drone,on,1073581256,100,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431811_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0100.txt
20431813,20401199,drone,on,1073581256,105,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431813_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0105.txt
20431815,20401199,drone,on,1073581256,110,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431815_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0110.txt
20431817,20401199,drone,on,1073581256,115,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431817_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0115.txt
20431819,20401199,drone,on,1073581256,120,10.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431819_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0120.txt
20431820,20401199,drone,on,1073581256,125,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431820_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0125.txt
20431822,20401199,drone,on,1073581256,130,9.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431822_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0130.txt
20431824,20401199,drone,on,1073581256,135,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431824_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0135.txt
20431826,20401199,drone,on,1073581256,140,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431826_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0140.txt
20431828,20401199,drone,on,1073581256,145,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431828_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0145.txt
20431829,20401199,drone,on,1073581256,150,10.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431829_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0150.txt
20431831,20401199,drone,on,1073581256,155,9.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431831_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0155.txt
20431833,20401199,drone,on,1073581256,160,11.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431833_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0160.txt
20431835,20401199,drone,on,1073581256,165,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431835_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0165.txt
20431837,20401199,drone,on,1073581256,118,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20431837_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20401199_e0118.txt
20450611,20401202,drone,on,534933607,5,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450611_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0005.txt
20450612,20401202,drone,on,534933607,10,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450612_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0010.txt
20450613,20401202,drone,on,534933607,15,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450613_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0015.txt
20450614,20401202,drone,on,534933607,20,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450614_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0020.txt
20450615,20401202,drone,on,534933607,25,9.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450615_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0025.txt
20450616,20401202,drone,on,534933607,30,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450616_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0030.txt
20450617,20401202,drone,on,534933607,35,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450617_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0035.txt
20450618,20401202,drone,on,534933607,40,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450618_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0040.txt
20450620,20401202,drone,on,534933607,45,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450620_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0045.txt
20450621,20401202,drone,on,534933607,50,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450621_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0050.txt
20450622,20401202,drone,on,534933607,55,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450622_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0055.txt
20450623,20401202,drone,on,534933607,60,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450623_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0060.txt
20450624,20401202,drone,on,534933607,65,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450624_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0065.txt
20450625,20401202,drone,on,534933607,70,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450625_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0070.txt
20450626,20401202,drone,on,534933607,75,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450626_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0075.txt
20450627,20401202,drone,on,534933607,80,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450627_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0080.txt
20450628,20401202,drone,on,534933607,85,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450628_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0085.txt
20450629,20401202,drone,on,534933607,90,10.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450629_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0090.txt
20450630,20401202,drone,on,534933607,95,10.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450630_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0095.txt
20450632,20401202,drone,on,534933607,100,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450632_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0100.txt
20450633,20401202,drone,on,534933607,105,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450633_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0105.txt
20450634,20401202,drone,on,534933607,110,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450634_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0110.txt
20450635,20401202,drone,on,534933607,115,9.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450635_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0115.txt
20450636,20401202,drone,on,534933607,120,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450636_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0120.txt
20450637,20401202,drone,on,534933607,125,10.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450637_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0125.txt
20450638,20401202,drone,on,534933607,130,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450638_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0130.txt
20450639,20401202,drone,on,534933607,135,9.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450639_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0135.txt
20450640,20401202,drone,on,534933607,140,11.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450640_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0140.txt
20450641,20401202,drone,on,534933607,145,11.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450641_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0145.txt
20450642,20401202,drone,on,534933607,150,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450642_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0150.txt
20450644,20401202,drone,on,534933607,155,11.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450644_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0155.txt
20450645,20401202,drone,on,534933607,160,10.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450645_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0160.txt
20450646,20401202,drone,on,534933607,165,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450646_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0165.txt
20450647,20401202,drone,on,534933607,170,11.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450647_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0170.txt
20450648,20401202,drone,on,534933607,175,11.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450648_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0175.txt
20450649,20401202,drone,on,534933607,180,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450649_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0180.txt
20450650,20401202,drone,on,534933607,185,10.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450650_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0185.txt
20450651,20401202,drone,on,534933607,161,11.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450651_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20401202_e0161.txt
20450652,20401205,drone,on,923500475,5,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450652_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0005.txt
20450653,20401205,drone,on,923500475,10,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450653_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0010.txt
20450654,20401205,drone,on,923500475,15,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450654_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0015.txt
20450656,20401205,drone,on,923500475,20,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450656_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0020.txt
20450657,20401205,drone,on,923500475,25,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450657_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0025.txt
20450658,20401205,drone,on,923500475,30,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450658_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0030.txt
20450659,20401205,drone,on,923500475,35,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450659_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0035.txt
20450660,20401205,drone,on,923500475,40,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450660_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0040.txt
20450661,20401205,drone,on,923500475,45,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450661_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0045.txt
20450662,20401205,drone,on,923500475,50,9.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450662_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0050.txt
20450663,20401205,drone,on,923500475,55,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450663_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0055.txt
20450664,20401205,drone,on,923500475,60,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450664_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0060.txt
20450665,20401205,drone,on,923500475,65,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450665_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0065.txt
20450666,20401205,drone,on,923500475,70,10.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450666_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0070.txt
20450667,20401205,drone,on,923500475,75,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450667_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0075.txt
20450668,20401205,drone,on,923500475,80,9.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450668_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0080.txt
20450669,20401205,drone,on,923500475,85,9.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450669_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0085.txt
20450670,20401205,drone,on,923500475,90,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450670_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0090.txt
20450671,20401205,drone,on,923500475,95,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450671_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0095.txt
20450672,20401205,drone,on,923500475,100,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450672_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0100.txt
