experiment_id,domain,value_head,seed,source_training_job_id,selected_epoch,policy_score,policy_log,candidate_mcts_log_count,candidate_mcts_logs,audit_state
MAIN-VAL,counters,off,534933607,20430422,8,6,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465165_Ev_counters_counters_orig_novh_c.1_s534933607_SR10P_src20430422_e0008.txt,1,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649849_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20430422_e0008.txt,candidate_logs_found
MAIN-VAL,counters,off,923500475,20430425,0,32,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465209_Ev_counters_counters_orig_novh_c.1_s923500475_SR10P_src20430425_e0000.txt,1,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649852_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10M_src20430425_e0000.txt,candidate_logs_found
MAIN-VAL,counters,off,1073581256,20430419,0,53,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451602_Ev_counters_counters_orig_novh_c.1_s1073581256_SR10P_src20430419_e0000.txt,1,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649846_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10M_src20430419_e0000.txt,candidate_logs_found
MAIN-VAL,counters,off,1239739722,20430420,5,21,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465054_Ev_counters_counters_orig_novh_c.1_s1239739722_SR10P_src20430420_e0005.txt,1,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649847_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10M_src20430420_e0005.txt,candidate_logs_found
MAIN-VAL,counters,off,1472491096,20430421,5,18,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465075_Ev_counters_counters_orig_novh_c.1_s1472491096_SR10P_src20430421_e0005.txt,1,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649848_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430421_e0005.txt,candidate_logs_found
MAIN-VAL,counters,off,1510771779,20430424,37,45,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,1,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt,candidate_logs_found
MAIN-VAL,counters,off,1963100312,20430416,33,59,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451601_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20430416_e0033.txt,1,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649844_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10M_src20430416_e0033.txt,candidate_logs_found
MAIN-VAL,counters,off,1972442430,20430426,82,37,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465251_Ev_counters_counters_orig_novh_c.1_s1972442430_SR10P_src20430426_e0082.txt,1,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649853_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10M_src20430426_e0082.txt,candidate_logs_found
MAIN-VAL,counters,off,2011206605,20430417,12,39,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465052_Ev_counters_counters_orig_novh_c.1_s2011206605_SR10P_src20430417_e0012.txt,1,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649845_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20430417_e0012.txt,candidate_logs_found
MAIN-VAL,counters,off,2082152039,20430423,0,59,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,1,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt,candidate_logs_found
MAIN-VAL,counters,on,534933607,20430432,2,59,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465470_Ev_counters_counters_orig_vh_c.1_s534933607_SR10P_src20430432_e0002.txt,1,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649859_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10M_src20430432_e0002.txt,candidate_logs_found
MAIN-VAL,counters,on,923500475,20430435,1,38,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465539_Ev_counters_counters_orig_vh_c.1_s923500475_SR10P_src20430435_e0001.txt,1,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649862_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10M_src20430435_e0001.txt,candidate_logs_found
MAIN-VAL,counters,on,1073581256,20430429,16,55,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465374_Ev_counters_counters_orig_vh_c.1_s1073581256_SR10P_src20430429_e0016.txt,1,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649856_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10M_src20430429_e0016.txt,candidate_logs_found
MAIN-VAL,counters,on,1239739722,20430430,28,14,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465397_Ev_counters_counters_orig_vh_c.1_s1239739722_SR10P_src20430430_e0028.txt,1,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649857_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10M_src20430430_e0028.txt,candidate_logs_found
MAIN-VAL,counters,on,1472491096,20430431,0,3,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465398_Ev_counters_counters_orig_vh_c.1_s1472491096_SR10P_src20430431_e0000.txt,1,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649858_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10M_src20430431_e0000.txt,candidate_logs_found
MAIN-VAL,counters,on,1510771779,20430434,0,4,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465494_Ev_counters_counters_orig_vh_c.1_s1510771779_SR10P_src20430434_e0000.txt,1,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649861_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10M_src20430434_e0000.txt,candidate_logs_found
MAIN-VAL,counters,on,1963100312,20430427,0,3,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465252_Ev_counters_counters_orig_vh_c.1_s1963100312_SR10P_src20430427_e0000.txt,1,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649854_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20430427_e0000.txt,candidate_logs_found
MAIN-VAL,counters,on,1972442430,20430436,30,23,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488484_Ev_counters_counters_orig_vh_c.1_s1972442430_SR10P_src20430436_e0030.txt,1,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649863_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10M_src20430436_e0030.txt,candidate_logs_found
MAIN-VAL,counters,on,2011206605,20430428,67,7,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465349_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20430428_e0067.txt,1,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649855_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20430428_e0067.txt,candidate_logs_found
MAIN-VAL,counters,on,2082152039,20430433,4,12,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465493_Ev_counters_counters_orig_vh_c.1_s2082152039_SR10P_src20430433_e0004.txt,1,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649860_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10M_src20430433_e0004.txt,candidate_logs_found
MAIN-VAL,drone,off,534933607,20451802,63,8,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20489106_Ev_drone_drone_orig_novh_c.1_s534933607_SR10P_src20451802_e0063.txt,1,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726030_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20451802_e0063.txt,candidate_logs_found
MAIN-VAL,drone,off,923500475,20430376,16,3,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464888_Ev_drone_drone_orig_novh_c.1_s923500475_SR10P_src20430376_e0016.txt,1,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726031_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10M_src20430376_e0016.txt,candidate_logs_found
MAIN-VAL,drone,off,1073581256,20451800,14,12,/home/hersco/training_new_domains/2026-08-24/statistical_replication_stage2_policy_eval/20523246_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20451800_e0014.txt,1,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/20559493_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10M_src20451800_e0014.txt,candidate_logs_found
MAIN-VAL,drone,off,1239739722,20430373,56,4,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464792_Ev_drone_drone_orig_novh_c.1_s1239739722_SR10P_src20430373_e0056.txt,1,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726032_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10M_src20430373_e0056.txt,candidate_logs_found
MAIN-VAL,drone,off,1472491096,20451801,14,12,/home/hersco/training_new_domains/2026-08-24/statistical_replication_stage2_policy_eval/20523269_Ev_drone_drone_orig_novh_c.1_s1472491096_SR10P_src20451801_e0014.txt,1,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/20559494_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20451801_e0014.txt,candidate_logs_found
MAIN-VAL,drone,off,1510771779,20430375,0,3,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464816_Ev_drone_drone_orig_novh_c.1_s1510771779_SR10P_src20430375_e0000.txt,1,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726033_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430375_e0000.txt,candidate_logs_found
MAIN-VAL,drone,off,1963100312,20451799,10,9,/home/hersco/training_new_domains/2026-08-24/statistical_replication_stage2_policy_eval/20523202_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20451799_e0010.txt,1,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/20559492_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10M_src20451799_e0010.txt,candidate_logs_found
MAIN-VAL,drone,off,1972442430,20451803,92,6,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20489129_Ev_drone_drone_orig_novh_c.1_s1972442430_SR10P_src20451803_e0092.txt,1,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726034_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10M_src20451803_e0092.txt,candidate_logs_found
MAIN-VAL,drone,off,2011206605,20430372,1,4,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464768_Ev_drone_drone_orig_novh_c.1_s2011206605_SR10P_src20430372_e0001.txt,1,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726035_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20430372_e0001.txt,candidate_logs_found
MAIN-VAL,drone,off,2082152039,20430374,1,6,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464815_Ev_drone_drone_orig_novh_c.1_s2082152039_SR10P_src20430374_e0001.txt,1,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726036_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430374_e0001.txt,candidate_logs_found
MAIN-VAL,drone,on,534933607,20451797,86,12,/home/hersco/training_new_domains/2026-08-24/statistical_replication_stage2_policy_eval/20523199_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20451797_e0086.txt,1,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/20559490_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10M_src20451797_e0086.txt,candidate_logs_found
MAIN-VAL,drone,on,923500475,20451798,30,6,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488514_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20451798_e0030.txt,1,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726037_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10M_src20451798_e0030.txt,candidate_logs_found
MAIN-VAL,drone,on,1073581256,20431946,35,10,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20489071_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20431946_e0035.txt,1,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726038_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10M_src20431946_e0035.txt,candidate_logs_found
MAIN-VAL,drone,on,1239739722,20430367,36,3,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464616_Ev_drone_drone_orig_vh_c.1_s1239739722_SR10P_src20430367_e0036.txt,1,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726039_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10M_src20430367_e0036.txt,candidate_logs_found
MAIN-VAL,drone,on,1472491096,20430368,0,3,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464617_Ev_drone_drone_orig_vh_c.1_s1472491096_SR10P_src20430368_e0000.txt,1,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726040_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10M_src20430368_e0000.txt,candidate_logs_found
MAIN-VAL,drone,on,1510771779,20430370,76,4,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464720_Ev_drone_drone_orig_vh_c.1_s1510771779_SR10P_src20430370_e0076.txt,1,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726041_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10M_src20430370_e0076.txt,candidate_logs_found
MAIN-VAL,drone,on,1963100312,20430365,21,2,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488120_Ev_drone_drone_orig_vh_c.1_s1963100312_SR10P_src20430365_e0021.txt,1,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726042_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20430365_e0021.txt,candidate_logs_found
MAIN-VAL,drone,on,1972442430,20430371,94,3,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464744_Ev_drone_drone_orig_vh_c.1_s1972442430_SR10P_src20430371_e0094.txt,1,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726043_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10M_src20430371_e0094.txt,candidate_logs_found
MAIN-VAL,drone,on,2011206605,20430366,0,3,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464574_Ev_drone_drone_orig_vh_c.1_s2011206605_SR10P_src20430366_e0000.txt,1,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726044_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20430366_e0000.txt,candidate_logs_found
MAIN-VAL,drone,on,2082152039,20430369,88,4,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464659_Ev_drone_drone_orig_vh_c.1_s2082152039_SR10P_src20430369_e0088.txt,1,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726045_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10M_src20430369_e0088.txt,candidate_logs_found
MAIN-VAL,fo_counters,off,534933607,20430392,17,4,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451442_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20430392_e0017.txt,1,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_mcts_eval/20451742_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20430392_e0017.txt,candidate_logs_found
MAIN-VAL,fo_counters,off,923500475,20430395,9,1,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451558_Ev_fo_counters_fo_counters_orig_novh_c.1_s923500475_SR10P_src20430395_e0009.txt,0,,no_candidate_log_found
MAIN-VAL,fo_counters,off,1073581256,20430389,12,2,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451364_Ev_fo_counters_fo_counters_orig_novh_c.1_s1073581256_SR10P_src20430389_e0012.txt,1,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_mcts_eval/20451739_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10M_src20430389_e0012.txt,candidate_logs_found
MAIN-VAL,fo_counters,off,1239739722,20430390,70,3,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451380_Ev_fo_counters_fo_counters_orig_novh_c.1_s1239739722_SR10P_src20430390_e0070.txt,1,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_mcts_eval/20451740_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10M_src20430390_e0070.txt,candidate_logs_found
MAIN-VAL,fo_counters,off,1472491096,20430391,52,4,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451410_Ev_fo_counters_fo_counters_orig_novh_c.1_s1472491096_SR10P_src20430391_e0052.txt,1,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_mcts_eval/20451741_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430391_e0052.txt,candidate_logs_found
MAIN-VAL,fo_counters,off,1510771779,20430394,6,2,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451530_Ev_fo_counters_fo_counters_orig_novh_c.1_s1510771779_SR10P_src20430394_e0006.txt,0,,no_candidate_log_found
MAIN-VAL,fo_counters,off,1963100312,20430387,27,3,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451278_Ev_fo_counters_fo_counters_orig_novh_c.1_s1963100312_SR10P_src20430387_e0027.txt,1,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_mcts_eval/20451737_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10M_src20430387_e0027.txt,candidate_logs_found
MAIN-VAL,fo_counters,off,1972442430,20430396,15,2,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451562_Ev_fo_counters_fo_counters_orig_novh_c.1_s1972442430_SR10P_src20430396_e0015.txt,0,,no_candidate_log_found
MAIN-VAL,fo_counters,off,2011206605,20430388,14,5,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451342_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10P_src20430388_e0014.txt,1,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_mcts_eval/20451738_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20430388_e0014.txt,candidate_logs_found
MAIN-VAL,fo_counters,off,2082152039,20430393,17,3,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451508_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10P_src20430393_e0017.txt,0,,no_candidate_log_found
MAIN-VAL,fo_counters,on,534933607,20430382,21,2,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451122_Ev_fo_counters_fo_counters_orig_vh_c.1_s534933607_SR10P_src20430382_e0021.txt,1,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_mcts_eval/20451732_Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10M_src20430382_e0021.txt,candidate_logs_found
MAIN-VAL,fo_counters,on,923500475,20430385,43,1,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451234_Ev_fo_counters_fo_counters_orig_vh_c.1_s923500475_SR10P_src20430385_e0043.txt,1,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_mcts_eval/20451735_Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10M_src20430385_e0043.txt,candidate_logs_found
MAIN-VAL,fo_counters,on,1073581256,20430379,39,4,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451047_Ev_fo_counters_fo_counters_orig_vh_c.1_s1073581256_SR10P_src20430379_e0039.txt,1,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_mcts_eval/20451729_Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10M_src20430379_e0039.txt,candidate_logs_found
MAIN-VAL,fo_counters,on,1239739722,20430380,8,3,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451069_Ev_fo_counters_fo_counters_orig_vh_c.1_s1239739722_SR10P_src20430380_e0008.txt,1,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_mcts_eval/20451730_Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10M_src20430380_e0008.txt,candidate_logs_found
MAIN-VAL,fo_counters,on,1472491096,20430381,90,3,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451088_Ev_fo_counters_fo_counters_orig_vh_c.1_s1472491096_SR10P_src20430381_e0090.txt,1,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_mcts_eval/20451731_Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10M_src20430381_e0090.txt,candidate_logs_found
MAIN-VAL,fo_counters,on,1510771779,20430384,95,4,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451211_Ev_fo_counters_fo_counters_orig_vh_c.1_s1510771779_SR10P_src20430384_e0095.txt,1,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_mcts_eval/20451734_Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10M_src20430384_e0095.txt,candidate_logs_found
MAIN-VAL,fo_counters,on,1963100312,20430377,55,2,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20450978_Ev_fo_counters_fo_counters_orig_vh_c.1_s1963100312_SR10P_src20430377_e0055.txt,1,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_mcts_eval/20451728_Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20430377_e0055.txt,candidate_logs_found
MAIN-VAL,fo_counters,on,1972442430,20430386,29,6,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451256_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20430386_e0029.txt,1,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_mcts_eval/20451736_Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10M_src20430386_e0029.txt,candidate_logs_found
MAIN-VAL,fo_counters,on,2011206605,20430378,46,4,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464912_Ev_fo_counters_fo_counters_orig_vh_c.1_s2011206605_SR10P_src20430378_e0046.txt,0,,no_candidate_log_found
MAIN-VAL,fo_counters,on,2082152039,20430383,73,2,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451144_Ev_fo_counters_fo_counters_orig_vh_c.1_s2082152039_SR10P_src20430383_e0073.txt,1,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_mcts_eval/20451733_Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10M_src20430383_e0073.txt,candidate_logs_found
MAIN-VAL,rover,off,534933607,20430412,0,4,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488387_Ev_rover_rover_orig_novh_c.1_s534933607_SR10P_src20430412_e0000.txt,0,,no_candidate_log_found
MAIN-VAL,rover,off,923500475,20430415,0,4,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488455_Ev_rover_rover_orig_novh_c.1_s923500475_SR10P_src20430415_e0000.txt,0,,no_candidate_log_found
MAIN-VAL,rover,off,1073581256,20430409,0,4,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488323_Ev_rover_rover_orig_novh_c.1_s1073581256_SR10P_src20430409_e0000.txt,0,,no_candidate_log_found
MAIN-VAL,rover,off,1239739722,20430410,0,4,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488344_Ev_rover_rover_orig_novh_c.1_s1239739722_SR10P_src20430410_e0000.txt,0,,no_candidate_log_found
MAIN-VAL,rover,off,1472491096,20430411,1,4,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488386_Ev_rover_rover_orig_novh_c.1_s1472491096_SR10P_src20430411_e0001.txt,0,,no_candidate_log_found
MAIN-VAL,rover,off,1510771779,20430414,3,4,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488454_Ev_rover_rover_orig_novh_c.1_s1510771779_SR10P_src20430414_e0003.txt,0,,no_candidate_log_found
MAIN-VAL,rover,off,1963100312,20430407,4,4,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488301_Ev_rover_rover_orig_novh_c.1_s1963100312_SR10P_src20430407_e0004.txt,0,,no_candidate_log_found
