csv_path,rows,classification,result_like,provenance_fields,provenance_status,parse_state,sha256
experiment_tracking/live_experiment_status.csv,238,historical_or_supporting,0,,not_a_result_table,ok,7a8e5517349d1a9f07f3cc318fd4e0b449fdf6d0027fbf474cc4d44483c3e2a3
experiment_tracking/live_experiment_status_20260905_1314.csv,10,historical_or_supporting,0,live_jobs;pending_jobs;held_jobs;provenance,inline_or_pointer_present,ok,dbb109b2410df9001079726f3a6a5dcf3a66f05e61ea2ed5b570bd41f39b772b
experiment_tracking/live_experiment_status_latest.csv,4,current_canonical,0,jobs;job_ids;row_level_provenance,inline_or_pointer_present,ok,19fd0b5a0ac779176544b78e7cd8b7820a38ed2423bb4b754317b0fff97a4be6
experiment_tracking/live_jobs.csv,187,historical_or_supporting,0,job_id;job_name,inline_or_pointer_present,ok,3cf662bf662d72a4583a76decb295ca396ad7363e8753674e0f8a1d487f0c668
experiment_tracking/live_mcts_job_provenance_20260905_1314.csv,51,historical_or_supporting,1,job_id;job_name;logged_timeouts;log_path;completion_record_path,inline_or_pointer_present,ok,b974cd5d2d6381915827cb61639670579fe46556ce9fd520d2f45c5c73ae1a94
experiment_tracking/live_mcts_progress_latest.csv,26,current_canonical,1,job_id;job_name;source_evaluation_log;source_completion_ledger,inline_or_pointer_present,ok,58c2699cd8c4414e118c867fccbd988d6626d7c26bc1243560eb12f98043e8e4
experiment_tracking/live_pipeline_snapshot.csv,121,historical_or_supporting,0,jobs,inline_or_pointer_present,ok,41cb293a23dac0513809de61045524b78b08dab856d617176dbce6906e966719
experiment_tracking/live_snapshot_20260831_2013.csv,21,historical_or_supporting,0,jobs,inline_or_pointer_present,ok,20c2150de027cde33a2939104d930dd4340e3c0a6e8972881548a41ae4fe6f28
experiment_tracking/live_snapshot_20260901_0826.csv,19,historical_or_supporting,0,jobs,inline_or_pointer_present,ok,9368557a90c3c4a877a20c871367a1444aadfb1b86c4bbd57c4f41be93dfaca4
experiment_tracking/live_snapshot_20260901_0849.csv,5,historical_or_supporting,0,jobs,inline_or_pointer_present,ok,6a04fccf5d3167c6552c9375ec4de8badd69cde9548d079cf13e9f8fcd85b91c
experiment_tracking/live_snapshot_20260901_0852.csv,19,historical_or_supporting,0,jobs,inline_or_pointer_present,ok,2297c88fe05b7b536fa465a5ae6d0f555254cc1cc37d4d9e193f4b4f21c2e74d
experiment_tracking/live_snapshot_20260901_1022.csv,16,historical_or_supporting,0,jobs,inline_or_pointer_present,ok,68fefe89f78ac325ca1d5e3180834c47514983b48e48248002037d677b8da508
experiment_tracking/live_snapshot_20260901_1037.csv,15,historical_or_supporting,0,jobs,inline_or_pointer_present,ok,309f6c60b86976f3671b543ff2829ed75317d13a2c255b20484caf916d1c83ba
experiment_tracking/live_training_progress_latest.csv,0,current_canonical,1,job_id;job_name;last_valid_checkpoint;source_training_log,inline_or_pointer_present,ok,160633486bd2c0a49ebbd4d91580631251eabec229a2de2a2215b59aa1e65ec8
experiment_tracking/long_drone_endpoint_results.csv,6,historical_or_supporting,1,source_training_job;checkpoint_role;policy_job_id;policy_log;mcts_job_id;mcts_log,inline_or_pointer_present,ok,8b7b95f5cc67a61d27af41c2946e96f4ff4099d043b4dfb2b2ede5045bc27ec0
experiment_tracking/main_val_stage2_drone_mcts_gap.csv,20,historical_or_supporting,1,source_training_job_id;source_policy_job_id;mcts_job_id;source_record,inline_or_pointer_present,ok,999678f644f42a440afecd111e8c059549fb2ee01d7057193f1edfe50c0e850c
experiment_tracking/main_val_stage2_drone_mcts_manifest.csv,16,historical_or_supporting,0,manifest_id;source_checkpoint_ref;checkpoint_selection;source_training_job_id,inline_or_pointer_present,ok,b9071f256085cfcbd7516935636710414aedcebb416cdfa949472ab3433b3810
experiment_tracking/main_val_stage2_drone_mcts_summary_20260901.csv,2,historical_or_supporting,1,,legacy_gap_not_primary,ok,e7714e5db3f3c0257baff792d5455f7cf33c838843e8c117a16209c238bceac8
experiment_tracking/main_val_stage2_drone_mcts_terminal_20260831.csv,15,historical_or_supporting,1,mcts_job_id;source_log,inline_or_pointer_present,ok,df387cb9944375c78b6af5eb90942c89feb4d9dcd3d46f454328f18c123f37cc
experiment_tracking/mcts_counters_width_sensitivity/empty_policy_manifest.csv,0,historical_or_supporting,0,manifest_id;source_checkpoint_ref;checkpoint_selection;source_training_job_id,inline_or_pointer_present,ok,84d23663bb7d3361b8ef71466100eb4fdeeb860d4fe4efe6061602666a594aa5
experiment_tracking/mcts_counters_width_sensitivity/main_term_stage2_narrow_held_manifest.csv,20,historical_or_supporting,0,manifest_id;source_checkpoint_ref;checkpoint_selection;source_training_job_id,inline_or_pointer_present,ok,1d2681405097e322ba976e79e0a4ee6e6230d5161828f1c05b29bf7983d9f526
experiment_tracking/mcts_counters_width_sensitivity/manifest.csv,20,historical_or_supporting,0,manifest_id;source_checkpoint_ref;checkpoint_selection;source_training_job_id,inline_or_pointer_present,ok,b1699624ebdc234edd3513934e647da60559558f4d3357636a0451235fc9a6ef
experiment_tracking/mcts_counters_width_sensitivity/posthoc_partial_val_results.csv,11,historical_or_supporting,0,source_job;source_state;val_job;source_log;val_log,inline_or_pointer_present,ok,0def16766df2070bf61fe8e35513083e35d5a36bc534dc886f982ef8af47ca72
experiment_tracking/mcts_counters_width_sensitivity/stage1_narrow_regression_audit_20260902.csv,3,historical_or_supporting,1,narrow_job;completion_ledger,inline_or_pointer_present,ok,4aa26c3b8ab969b24b2079ec5fbe4008e2bed871bc7b612f290108dd207dd72d
experiment_tracking/mcts_counters_width_sensitivity/stage1_narrow_terminal_results.csv,20,historical_or_supporting,1,job_id;source_training_job_id;checkpoint_epoch;source_evaluation_log,inline_or_pointer_present,ok,6e73dac5fc1d844133f97b9fa70c2a821eced453b8f98f61cf5b9894fd93fb8d
experiment_tracking/mcts_counters_width_sensitivity/stage2_narrow_live_reconciliation_20260831.csv,20,historical_or_supporting,1,manifest_id;slurm_job_id;source_training_job_id;source_log,inline_or_pointer_present,ok,d94cbc8a85601e752f480d8692ec7a05dfd7be363a55137ace51d3ed4932c1b1
experiment_tracking/mcts_counters_width_sensitivity/stage2_narrow_matched_10seed.csv,20,historical_or_supporting,0,job_id;source_log,inline_or_pointer_present,ok,621c6d949ace9d6b5e2ada0cd8cf4cb77d6d82c3904787ce83d7d90bd626678c
experiment_tracking/mcts_counters_width_sensitivity/stage2_narrow_pair_audit.csv,354,historical_or_supporting,1,policy_job;mcts_job;policy_job_state;mcts_job_state;policy_log;mcts_log,inline_or_pointer_present,ok,bcee503890c59c255e102da5260f0d99931df408d695df3a15b5d3dfb847bf8d
experiment_tracking/mcts_counters_width_sensitivity/stage2_narrow_release.csv,20,historical_or_supporting,0,job_id;manifest_id,inline_or_pointer_present,ok,bd00a5a3ca6128ba6768133b6b644d5534c63a687036aa57a13bf536b617cd22
experiment_tracking/mcts_counters_width_sensitivity/stage2_narrow_summary_10seed.csv,6,historical_or_supporting,1,,legacy_gap_not_primary,ok,8a457f43b12840e22bede42eb4606afbb4921347e1317c01c47d988ac237604b
experiment_tracking/mcts_counters_width_sensitivity/stage2_narrow_terminal3_cutoffs.csv,3,historical_or_supporting,1,manifest_id;job_id;source_log,inline_or_pointer_present,ok,0bea46b8016f9ab6884aa9ca117749a101c7399463c3363a80c6790a353d4bf9
experiment_tracking/mcts_counters_width_sensitivity/stage2_narrow_terminal3_input.csv,3,historical_or_supporting,1,manifest_id;slurm_job_id;source_training_job_id;source_log,inline_or_pointer_present,ok,bb3d780a5a060dac1d5ea01aca8b4132b3f3126b7fa7c2ed3ccc63372e0809e2
experiment_tracking/mcts_counters_width_sensitivity/stage2_narrow_terminal3_instances.csv,166,historical_or_supporting,1,manifest_id;job_id;source_log;instance_path,inline_or_pointer_present,ok,33505e8f7d61a7d3b0e06ae5195ee885cc0966af40610a9f65c94b42af04bb2b
experiment_tracking/mcts_counters_width_sensitivity/stage2_narrow_terminal_results.csv,14,historical_or_supporting,1,job_id;source_training_job_id;checkpoint_epoch;source_evaluation_log,inline_or_pointer_present,ok,5b6b3c6b2b835b0968c832fc8707ae4bb1dfa3ef9a1b46d357673590da39fb11
experiment_tracking/mcts_counters_width_sensitivity/stage2_policy_only_failure_summary.csv,3,historical_or_supporting,0,source,inline_or_pointer_present,ok,9fcc06af0fa731d2f59d11e21b74acfed725b2e91b5da16761466274731261c7
experiment_tracking/mcts_counters_width_sensitivity/stage2_policy_only_trajectory_audit.csv,12,historical_or_supporting,0,policy_actions_logged;mcts_actions_logged;policy_log,inline_or_pointer_present,ok,8a0bc9a1cfed10afe26d118185f60ba56575ed192a97f1c2f83b0d5a19385692
experiment_tracking/mcts_determinism_audit/checksum_summary.csv,4,historical_or_supporting,0,,not_a_result_table,ok,1b7db9acb49eba6aa2c1c2e60823e54223ac25429893d102329e2584a47db7a9
experiment_tracking/mcts_determinism_audit/followup_candidates.csv,3,historical_or_supporting,1,arm_a_job;arm_b_job,inline_or_pointer_present,ok,597e86c7daf2c4091260dadbb10b3b14b17acec1d68369e33f9ba4d0b58177e2
experiment_tracking/mcts_determinism_audit/followup_results.csv,6,historical_or_supporting,1,job_id;source_log,inline_or_pointer_present,ok,3c844a67bb6179d3609921f07eb381b6f117c04032495d8d9629db08a3b6ca17
experiment_tracking/mcts_determinism_audit/manifest.csv,6,historical_or_supporting,0,checkpoint_epoch;job_id;dependency_job_id,inline_or_pointer_present,ok,81fecaca96bbe0a49b7d64c1cd71e41f2fbf1cf232b9a2809429c5bc3634eaca
experiment_tracking/mcts_determinism_audit/results.csv,6,historical_or_supporting,1,job_id;source_log,inline_or_pointer_present,ok,9a5438a2561699be52fa914a15bf6c325a94c7a666aee5b74eef7d774a5f93c7
experiment_tracking/mcts_horizon_binding/counters_manifest.csv,8,historical_or_supporting,0,manifest_id;source_training_job_id;source_checkpoint,inline_or_pointer_present,ok,1b729d3c871abaa1367710b44966a5c26203bbba7242a9c21898f48d1411637a
experiment_tracking/mcts_horizon_binding/horizon_completion_records_20260902.csv,138,historical_or_supporting,0,job_id;instance_path;source_evaluation_log;source_completion_ledger,inline_or_pointer_present,ok,58157c660a33d75378c5f755571e95b72720d49cc8cb94f16a7c7544047105ea
experiment_tracking/mcts_horizon_binding/horizon_counters_results_20260904.csv,8,historical_or_supporting,1,manifest_id;slurm_job_id;source_training_job_id;source_log,inline_or_pointer_present,ok,8bd6dbf380969f67d45c29cc095f884ad30bf3a14bdc0e457e94dcd9407b6c73
experiment_tracking/mcts_horizon_binding/live_counters_lower_bounds_20260901_1022.csv,8,historical_or_supporting,1,job_id;source_log,inline_or_pointer_present,ok,60b35bdbd4d542dca75d95592d181926ea96d504b47c410e41db4512cc61746d
experiment_tracking/mcts_horizon_binding/live_counters_lower_bounds_20260901_2304.csv,8,historical_or_supporting,1,job_id,inline_or_pointer_present,ok,08fa63d3361e8cdcb84db5f6be9127b1d4c67a8258636b199dbd11bc7a93f077
experiment_tracking/mcts_horizon_binding/manifest.csv,20,historical_or_supporting,0,job_id;source_log,inline_or_pointer_present,ok,1ce923d8b996fe02b29c0cd6790e248dcf17463922c14f06e411f6d5d7540cc2
experiment_tracking/mcts_horizon_binding/results.csv,20,historical_or_supporting,1,job_id;source_evaluation_log;source_validation_log,inline_or_pointer_present,ok,4b37f5027d6952335b3d5b73ba0c23567da88887b4b201f986727a57b3116f3a
experiment_tracking/mcts_horizon_pilot/difference_audit.csv,2,historical_or_supporting,1,,legacy_gap_not_primary,ok,5a980b7cadcf996f805f543067ddb27b8a6684308dfc62074c4ea69cd55a9571
experiment_tracking/mcts_horizon_pilot/posthoc_val_20666467.csv,10,historical_or_supporting,1,evaluation_job_id;evaluation_log;validation_log,inline_or_pointer_present,ok,26c5017330c9743accd19c90d44c958b6fe56a3a5713eaec89b46e117cf427bf
experiment_tracking/mcts_horizon_pilot/posthoc_validation_job.csv,1,historical_or_supporting,0,job_id,inline_or_pointer_present,ok,3e70af8d31356a1ba7f62f12a4dce3eb37eb2cb4fd6c4c04e793e3db0c356883
experiment_tracking/mcts_horizon_pilot/results.csv,10,historical_or_supporting,1,job_id;baseline_job_id;evaluation_log;validation_log,inline_or_pointer_present,ok,73ab23f05605a51bb3337ac2c39b84dab391cad2bd8ef79d2b91a164604f1464
experiment_tracking/mcts_interruption_audit_inventory_20260907.csv,163,historical_or_supporting,0,job_id;source_log;source_ledgers,inline_or_pointer_present,ok,df1313851b22d1865261381b608ebe8c0c6af749f1814d59bca9f6640043da90
experiment_tracking/mcts_interruption_opportunity_instances_20260907.csv,31,historical_or_supporting,0,job_id;instance_path;source_log;completion_ledger;source_result_ledger,inline_or_pointer_present,ok,0463c4db40105c756b8c4fdbdf4278b4d17ba29d83c2aa6dd49f34e4063c5732
experiment_tracking/mcts_interruption_opportunity_jobs_20260907.csv,23,historical_or_supporting,1,job_id;missing_instance_paths;source_log;completion_ledger;completion_ledger_exists;source_log_exists;source_result_ledger,inline_or_pointer_present,ok,0a69fde8b31219940033d6708422a20f569b2c8eddabdeca50c9093f3b54ffc7
experiment_tracking/mcts_interruption_opportunity_summary_20260907.csv,5,historical_or_supporting,0,interrupted_jobs_with_missing_instances,inline_or_pointer_present,ok,874b5a9f01d1d6bb27c88e8fe09ff578a0e44001b7b5efe83bda038633d550cd
experiment_tracking/mcts_paired_seed_results.csv,100,historical_or_supporting,1,unprocessed_after_job_end;policy_log;mcts_log,inline_or_pointer_present,ok,b2876470e03955d1e774cdf59f68aa23d61b65249ee90d1f2aa10c1f9e947ff6
experiment_tracking/mcts_progressive_widening_cross_domain/comparative_summary_20260901_1022.csv,10,historical_or_supporting,1,,legacy_gap_not_primary,ok,28c58212b37639e3eb136f60cae6ab79929a98bf57512e52774b765b069ed6f6
experiment_tracking/mcts_progressive_widening_cross_domain/comparative_summary_20260901_2304.csv,10,historical_or_supporting,1,,legacy_gap_not_primary,ok,5b34ddba3a9c67de4d77086a829731ad01d6bd69b9651583b40d2eb1deaf9e6a
experiment_tracking/mcts_progressive_widening_cross_domain/counters_divergence_cutoffs_20260904.csv,6,historical_or_supporting,1,manifest_id;job_id;source_log,inline_or_pointer_present,ok,2c92e3339109d363bf1b644db284a625893e2b7df69516c920e3838a83c91a5c
experiment_tracking/mcts_progressive_widening_cross_domain/counters_divergence_instances_20260904.csv,251,historical_or_supporting,1,manifest_id;job_id;source_log;instance_path,inline_or_pointer_present,ok,fe6018a7b732717c3484c5cc778f1503827490c3c41b6c2083ea242bad388dd0
experiment_tracking/mcts_progressive_widening_cross_domain/counters_divergence_results_20260904.csv,6,historical_or_supporting,1,manifest_id;slurm_job_id;source_training_job_id;source_log,inline_or_pointer_present,ok,1846623efdacb10b1696926a6c8effc88a2be520636bfafacc880f7f4a2732a8
experiment_tracking/mcts_progressive_widening_cross_domain/counters_divergence_status_20260907.csv,3,historical_or_supporting,0,pw20_log;pw70_job_id;pw70_log,inline_or_pointer_present,ok,614bcef57912e7074d11d9e1fd62b272ada21e4b474a302c085bfcf0bdc1022e
experiment_tracking/mcts_progressive_widening_cross_domain/counters_pw70_five_seed_20260906.csv,10,historical_or_supporting,0,job_id;log,inline_or_pointer_present,ok,1309f3257683ed836e24b0455fae0730e30bad718aed8e037683fdcb94929dc2
experiment_tracking/mcts_progressive_widening_cross_domain/counters_stage1_divergence_recovery_manifest.csv,6,historical_or_supporting,1,manifest_id;source_checkpoint;source_training_job_id;source_training_log;source_policy_log;source_narrow_log,inline_or_pointer_present,ok,93c27a56a239c27e0258e0c8fb3c5ba28cb79c029da31c61b89641cebd3ca7c6
experiment_tracking/mcts_progressive_widening_cross_domain/fo_off_2082152039_recovery_attempt_audit_20260909.csv,2,historical_or_supporting,0,attempt_job_id;source_script;source_log,inline_or_pointer_present,ok,18b1dba52c09b98dfe3f2fb4ca8d3491ab5cbd0f351a4a6a98547a892dd4ed0b
experiment_tracking/mcts_progressive_widening_cross_domain/fo_off_2082152039_single_instance_recovery_20260909.csv,1,historical_or_supporting,0,source_job_id;source_checkpoint;recovery_job_id;output_log;source_result_ledger,inline_or_pointer_present,ok,5ecaf999f71e1aa541fd8fa8a577c28f39af8e8cf4a0f28b5d0ea174b14d4596
experiment_tracking/mcts_progressive_widening_cross_domain/live_cutoff_lower_bounds_20260831.csv,20,historical_or_supporting,1,manifest_id;job_id;source_log,inline_or_pointer_present,ok,12fa5d352bbf9f0b04096d4fb4d31d8ad2157b3f47e6ab1ebab153aa7ded0efc
experiment_tracking/mcts_progressive_widening_cross_domain/live_instances_20260831.csv,582,historical_or_supporting,1,manifest_id;job_id;source_log;instance_path,inline_or_pointer_present,ok,6a0746aa3da0578d4f941dcd96f7c2ebb5be756b425c6ed68575bdf7df84528c
experiment_tracking/mcts_progressive_widening_cross_domain/live_reconciliation_20260831.csv,20,historical_or_supporting,1,manifest_id;slurm_job_id;source_training_job_id;source_log,inline_or_pointer_present,ok,5dfe90ef23c9a672753406261414da3c0ac3b9161575f21219cf9a2952a7dec2
experiment_tracking/mcts_progressive_widening_cross_domain/matched_fixed_block_grouping.csv,4,historical_or_supporting,1,manifest_id;slurm_job_id;source_log,inline_or_pointer_present,ok,90dd6d4f16c245a4ddd7e040f75adbd04aaf86e75c1a9a1e03c989a0185ff9f6
experiment_tracking/mcts_progressive_widening_cross_domain/matched_fixed_terminal_comparators.csv,3,historical_or_supporting,1,manifest_id;slurm_job_id;source_log,inline_or_pointer_present,ok,a28dcbf7c350a8a9def4ba6ee97ab7e9df97d88ae57c604bb3fadcdd5c5ab33e
experiment_tracking/mcts_progressive_widening_cross_domain/mixed_pw20_pw70_comparison_20260906.csv,10,historical_or_supporting,1,,legacy_gap_not_primary,ok,7778d47b67c698a3458ebd0a75bc131f9b70961b5fae72248159269724da73bf
experiment_tracking/mcts_progressive_widening_cross_domain/pilot_manifest.csv,20,historical_or_supporting,1,manifest_id;source_checkpoint;source_training_job_id,inline_or_pointer_present,ok,29a1e2b3c6f8a638f4e2f92b74657d8217eac99e90d9b36e30696401ffb6a9d3
experiment_tracking/mcts_progressive_widening_cross_domain/pw20_block_grouping_diagnostics.csv,5,historical_or_supporting,1,source_log,inline_or_pointer_present,ok,763a8267b63f0e7d8997c97c728c88b0c9c87ec5973e4eeaa92881dc9c860f18
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmation_summary_20260906.csv,6,historical_or_supporting,1,row_level_provenance,inline_or_pointer_present,ok,21ba43e59001f2c82a119a83d88ed46c1c52e309d4a3e49a0003785c0f21a4f3
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_cutoffs_20260904.csv,18,historical_or_supporting,1,manifest_id;job_id;source_log,inline_or_pointer_present,ok,7a870c94138ebd77bf3949827cb996c4a487eb68f1c87a8b55bb9e34ab60c09d
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_expansion_manifest.csv,18,historical_or_supporting,1,manifest_id;source_checkpoint;source_training_job_id,inline_or_pointer_present,ok,70bad40dad3557e3a788730586dbe5611631dce73a4678a73b3869b886b136bc
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,538,historical_or_supporting,1,manifest_id;job_id;source_log;instance_path,inline_or_pointer_present,ok,c76e4ee787699bc475087d30bd74eb41a4c0299145b9a14659f779ff43cde2ec
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_results_20260904.csv,18,historical_or_supporting,1,manifest_id;slurm_job_id;source_training_job_id;source_log,inline_or_pointer_present,ok,d171c256a219a38a71fca8d47f4571bcdad640ee7330ae698bdc944707c3cb47
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_seed_results_20260904.csv,20,historical_or_supporting,1,source_pw_log;source_fixed_log,inline_or_pointer_present,ok,dff73df04698d5115e6724d19c9fa0f9898ed5d3eefa1e6234460f80fdc0c40f
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_statistics_20260904.csv,4,historical_or_supporting,1,,legacy_gap_not_primary,ok,adfef19a3c88f2d9d20d620f824c5cd9ec16249b0136baefda22591dd63400c6
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_terminal_20260903.csv,3,historical_or_supporting,1,job_id;source_training_job_id;source_checkpoint;source_evaluation_log;source_manifest,inline_or_pointer_present,ok,ee3e9b2ac46617d163c81892c0c0d0b6bf9182c3333c4a2d42bde78db2809a29
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_cutoffs_20260904.csv,12,historical_or_supporting,1,manifest_id;job_id;source_log,inline_or_pointer_present,ok,1448de4a6871c27d1ad9ff1c56ad6cba56f16a6bdc4964b3d078203a04be2bb8
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_cutoffs_20260906.csv,12,historical_or_supporting,1,manifest_id;job_id;source_log,inline_or_pointer_present,ok,1448de4a6871c27d1ad9ff1c56ad6cba56f16a6bdc4964b3d078203a04be2bb8
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,476,historical_or_supporting,1,manifest_id;job_id;source_log;instance_path,inline_or_pointer_present,ok,aad99cea2ff8197f6ec340187096d3392f30046961bab0d7098e4d97e63c1f72
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_manifest.csv,12,historical_or_supporting,1,manifest_id;source_checkpoint;source_training_job_id,inline_or_pointer_present,ok,8ccaa49a2d4f3894f441673332c1638ea6988a5e8f18fd3d54ecd9b52b25710e
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_reconciliation_20260902.csv,12,historical_or_supporting,1,manifest_id;slurm_job_id;source_training_job_id;source_log,inline_or_pointer_present,ok,c278bc1228ceb77761843f729bb1d13cd63b3badf2a0372696fb18b99465c91d
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_results_20260904.csv,12,historical_or_supporting,1,manifest_id;slurm_job_id;source_training_job_id;source_log,inline_or_pointer_present,ok,5092f90a3af94b45fceeaa6af2525f2b6569bea4da04f689a66fd81ffc86c734
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_live_summary_20260905.csv,10,historical_or_supporting,1,row_level_provenance,inline_or_pointer_present,ok,3332274660f8a0f60b2108c072028e2e7be10651e49fb4b71f61b943a92d1d23
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_live_summary_20260907.csv,10,historical_or_supporting,1,row_level_provenance,inline_or_pointer_present,ok,1267d5fcac3f05fa39be8ea90da29793d2df7bd062ef27ce78fce4318f85f566
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_live_summary_latest.csv,10,current_canonical,1,row_level_provenance,inline_or_pointer_present,ok,1267d5fcac3f05fa39be8ea90da29793d2df7bd062ef27ce78fce4318f85f566
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_ten_seed_expansion_20260906.csv,20,historical_or_supporting,1,manifest_id;source_checkpoint;source_training_job_id,inline_or_pointer_present,ok,cda8b9258a4cabcde1b45c41adbf06f20da09412fea933a5b5f8be0b9fb68aea
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_ten_seed_interim_20260907.csv,4,historical_or_supporting,1,row_level_provenance,inline_or_pointer_present,ok,0824ea87c4549cdbfab5c504ffcfc0aad4dadfe096e376bdbd742bf8f0b78bb9
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_ten_seed_jobs_20260907.csv,20,historical_or_supporting,1,job_id;logged_timeouts;source_log;source_checkpoint_manifest,inline_or_pointer_present,ok,2b4328dc80cd343b62bbd2969fc5a97225732a4e8d26ef1deafcb3352079019f
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_ten_seed_results_latest.csv,40,current_canonical,1,job_state;pw_job_id;source_policy_log;source_fixed_log;source_pw_log,inline_or_pointer_present,ok,04ade7381765872efba2f5e7c1c4de2550a5d7316f916b64fecb2f6625104eb1
experiment_tracking/mcts_progressive_widening_cross_domain/pw70_ten_seed_statistics_latest.csv,4,current_canonical,1,row_level_provenance,inline_or_pointer_present,ok,3c1bcb2c29b8499fac7d03f6efee4092bf2b5ee76f0b78e93ba51be971a29bc9
experiment_tracking/mcts_progressive_widening_cross_domain/results.csv,2,historical_or_supporting,1,manifest_id;policy_job;fixed_job;pw_job;source_pw_log,inline_or_pointer_present,ok,216f6a49aa7d90154374f7eaf1dd92bba465c001a6b7d831ea1724052db7ffd9
experiment_tracking/mcts_progressive_widening_cross_domain/terminal_additions_20260831.csv,3,historical_or_supporting,1,manifest_id;slurm_job_id;source_log,inline_or_pointer_present,ok,ec2832619ea5039c2304068d0993d38cde223c332281604e11bd766da5fe1b91
experiment_tracking/mcts_progressive_widening_cross_domain/terminal_results_20260901.csv,20,historical_or_supporting,1,manifest_id;fixed_job;pw_job;source_pw_log,inline_or_pointer_present,ok,e20ad2f3d0476abb45ae74479d1ab8020d1889b3a5eacdd810c7432125667350
experiment_tracking/mcts_progressive_widening_pilot/results.csv,19,historical_or_supporting,1,job_id;fixed_top20_job_id;source_log,inline_or_pointer_present,ok,008984c327c9c96c074880545886c4ceb896ccd9e53dd86b65fe8ef6b857d603
experiment_tracking/mcts_progressive_widening_pilot/summary.csv,3,historical_or_supporting,1,,legacy_gap_not_primary,ok,4cc634f643546e45859777540ce327a7991f55ae0dccd6522aa30ac1c8925e57
experiment_tracking/mcts_progressive_widening_sensitivity/kmin3_extension_manifest.csv,8,historical_or_supporting,1,manifest_id;source_checkpoint;source_training_job_id;histogram_logging,inline_or_pointer_present,ok,dce9ca1e19777c76c4abc82056328c5b9b98e6b2123e829cc7a86032d180e68c
experiment_tracking/mcts_progressive_widening_sensitivity/kmin3_runtime_jobs.csv,24,historical_or_supporting,1,job_id;source_checkpoint;source_log,inline_or_pointer_present,ok,e873b9dc3444fd13a90094c8e1df48e63037ac7d6ff2fa20ff28fa37b7359d41
experiment_tracking/mcts_progressive_widening_sensitivity/kmin3_runtime_summary.csv,3,historical_or_supporting,1,jobs;mean_job_runtime_seconds,inline_or_pointer_present,ok,839bbefe97aac6527797a26d4d617e6571a918c82f49a47f95631efdef01a1cc
experiment_tracking/mcts_progressive_widening_sensitivity/kmin3_success_runtime_instances.csv,160,historical_or_supporting,1,job_id;source_log,inline_or_pointer_present,ok,23a9b6dc1fd5f6cf2dc25ffb63eacd09bd86e5cd90db9a7aaf07b18e63424fea
experiment_tracking/mcts_progressive_widening_sensitivity/manifest.csv,16,historical_or_supporting,0,manifest_id;source_checkpoint;source_training_job_id;histogram_logging,inline_or_pointer_present,ok,96dc9bc9f97440427952573c02772e78a601bd157b05b96ac99f44fc3ff4105a
experiment_tracking/mcts_progressive_widening_sensitivity/results.csv,17,historical_or_supporting,1,job_id;source_evaluation_log;source_validation_log,inline_or_pointer_present,ok,b0d9cbd5c7815382b9084d1a951e8396bc68cda627657f6b28dddeff2ea85e71
experiment_tracking/mcts_runtime_cutoff_instances_20260831.csv,1807,historical_or_supporting,1,manifest_id;job_id;source_log;instance_path,inline_or_pointer_present,ok,f4cb2b97e665aa8baa433b2da6a552f2afb10793e90dd5d393884edd4c84959e
experiment_tracking/mcts_runtime_cutoff_jobs_20260831.csv,51,historical_or_supporting,1,manifest_id;job_id;source_log,inline_or_pointer_present,ok,104a7a6eac0bdb5de555393c29d453ce31f60657a6bd3451a0d88c8ef2be5a76
experiment_tracking/mcts_safe_context/context_revisit_summary.csv,10,historical_or_supporting,0,source_results,inline_or_pointer_present,ok,48e3fca4de74a85076a2285000f9bb95c369f213a20e5e4555329a54663489e7
experiment_tracking/mcts_safe_context/corrected_diagnostic_instance_results.csv,12,historical_or_supporting,0,job_id;source_evaluation_log,inline_or_pointer_present,ok,d939c08f66d203bd836d9d696925f45d5657dcc2e2c2c87c48d76872e3deba49
