experiment_id,comparison,domain,value_head,seed,before_score,after_score,difference,before_training_job,before_evaluation_job,before_log,after_training_job,after_evaluation_job,after_log
MAIN-TERM,S1 final -> S2 validation-selected,block_grouping,off,1963100312,13.0,15.0,2.0,20401187,20489185,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489185_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10TCP_src20401187_e0094.txt,20489391,20523381,/home/hersco/training_new_domains/2026-08-24/statistical_replication_terminal_stage2_policy_eval/20523381_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10TCP_src20489391_e0000.txt
MAIN-TERM,S1 final -> S2 validation-selected,block_grouping,off,1972442430,16.0,17.0,1.0,20401196,20489186,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489186_Ev_block_grouping_block_grouping_orig_novh_c.1_s1972442430_SR10TCP_src20401196_e0067.txt,20489392,20541107,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541107_Ev_block_grouping_block_grouping_orig_novh_c.1_s1972442430_SR10TCP_src20489392_e0002.txt
MAIN-TERM,S1 final -> S2 validation-selected,block_grouping,off,2011206605,17.0,17.0,0.0,20401188,20424871,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424871_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0090.txt,20489393,20541109,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541109_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10TCP_src20489393_e0001.txt
MAIN-TERM,S1 final -> S2 validation-selected,block_grouping,off,2082152039,13.0,14.0,1.0,20401193,20489187,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489187_Ev_block_grouping_block_grouping_orig_novh_c.1_s2082152039_SR10TCP_src20401193_e0068.txt,20489394,20541111,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541111_Ev_block_grouping_block_grouping_orig_novh_c.1_s2082152039_SR10TCP_src20489394_e0003.txt
MAIN-TERM,S1 final -> S2 validation-selected,block_grouping,on,534933607,12.0,12.0,0.0,20401182,20489188,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489188_Ev_block_grouping_block_grouping_orig_vh_c.1_s534933607_SR10TCP_src20401182_e0069.txt,20489395,20523471,/home/hersco/training_new_domains/2026-08-24/statistical_replication_terminal_stage2_policy_eval/20523471_Ev_block_grouping_block_grouping_orig_vh_c.1_s534933607_SR10TCP_src20489395_e0010.txt
MAIN-TERM,S1 final -> S2 validation-selected,block_grouping,on,923500475,17.0,10.0,-7.0,20401185,20424756,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424756_Ev_block_grouping_block_grouping_orig_vh_c.1_s923500475_SR10P_src20401185_e0070.txt,20489396,20541113,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541113_Ev_block_grouping_block_grouping_orig_vh_c.1_s923500475_SR10TCP_src20489396_e0002.txt
MAIN-TERM,S1 final -> S2 validation-selected,block_grouping,on,1073581256,15.0,12.0,-3.0,20401179,20489189,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489189_Ev_block_grouping_block_grouping_orig_vh_c.1_s1073581256_SR10TCP_src20401179_e0061.txt,20489397,20541115,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541115_Ev_block_grouping_block_grouping_orig_vh_c.1_s1073581256_SR10TCP_src20489397_e0006.txt
MAIN-TERM,S1 final -> S2 validation-selected,block_grouping,on,1239739722,17.0,11.0,-6.0,20401180,20489190,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489190_Ev_block_grouping_block_grouping_orig_vh_c.1_s1239739722_SR10TCP_src20401180_e0073.txt,20489398,20541152,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541152_Ev_block_grouping_block_grouping_orig_vh_c.1_s1239739722_SR10TCP_src20489398_e0013.txt
MAIN-TERM,S1 final -> S2 validation-selected,block_grouping,on,1472491096,12.0,12.0,0.0,20401181,20489191,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489191_Ev_block_grouping_block_grouping_orig_vh_c.1_s1472491096_SR10TCP_src20401181_e0052.txt,20489399,20541174,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541174_Ev_block_grouping_block_grouping_orig_vh_c.1_s1472491096_SR10TCP_src20489399_e0016.txt
MAIN-TERM,S1 final -> S2 validation-selected,block_grouping,on,1510771779,16.0,15.0,-1.0,20401184,20489192,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489192_Ev_block_grouping_block_grouping_orig_vh_c.1_s1510771779_SR10TCP_src20401184_e0138.txt,20489400,20541196,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541196_Ev_block_grouping_block_grouping_orig_vh_c.1_s1510771779_SR10TCP_src20489400_e0002.txt
MAIN-TERM,S1 final -> S2 validation-selected,block_grouping,on,1963100312,13.0,11.0,-2.0,20401177,20489193,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489193_Ev_block_grouping_block_grouping_orig_vh_c.1_s1963100312_SR10TCP_src20401177_e0054.txt,20489401,20541198,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541198_Ev_block_grouping_block_grouping_orig_vh_c.1_s1963100312_SR10TCP_src20489401_e0005.txt
MAIN-TERM,S1 final -> S2 validation-selected,block_grouping,on,1972442430,17.0,11.0,-6.0,20401186,20424782,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424782_Ev_block_grouping_block_grouping_orig_vh_c.1_s1972442430_SR10P_src20401186_e0055.txt,20489402,20541343,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541343_Ev_block_grouping_block_grouping_orig_vh_c.1_s1972442430_SR10TCP_src20489402_e0054.txt
MAIN-TERM,S1 final -> S2 validation-selected,block_grouping,on,2011206605,16.0,11.0,-5.0,20401178,20489194,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489194_Ev_block_grouping_block_grouping_orig_vh_c.1_s2011206605_SR10TCP_src20401178_e0076.txt,20489403,20541365,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541365_Ev_block_grouping_block_grouping_orig_vh_c.1_s2011206605_SR10TCP_src20489403_e0006.txt
MAIN-TERM,S1 final -> S2 validation-selected,block_grouping,on,2082152039,15.0,11.0,-4.0,20401183,20489195,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489195_Ev_block_grouping_block_grouping_orig_vh_c.1_s2082152039_SR10TCP_src20401183_e0061.txt,20489404,20541387,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541387_Ev_block_grouping_block_grouping_orig_vh_c.1_s2082152039_SR10TCP_src20489404_e0062.txt
MAIN-TERM,S1 final -> S2 validation-selected,counters,off,534933607,4.0,6.0,2.0,20401263,20489196,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489196_Ev_counters_counters_orig_novh_c.1_s534933607_SR10TCP_src20401263_e0093.txt,20489405,20541388,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541388_Ev_counters_counters_orig_novh_c.1_s534933607_SR10TCP_src20489405_e0036.txt
MAIN-TERM,S1 final -> S2 validation-selected,counters,off,923500475,45.0,59.0,14.0,20401266,20489197,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489197_Ev_counters_counters_orig_novh_c.1_s923500475_SR10TCP_src20401266_e0062.txt,20489406,20541389,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541389_Ev_counters_counters_orig_novh_c.1_s923500475_SR10TCP_src20489406_e0024.txt
MAIN-TERM,S1 final -> S2 validation-selected,counters,off,1073581256,59.0,38.0,-21.0,20401260,20489198,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489198_Ev_counters_counters_orig_novh_c.1_s1073581256_SR10TCP_src20401260_e0053.txt,20489407,20541390,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541390_Ev_counters_counters_orig_novh_c.1_s1073581256_SR10TCP_src20489407_e0031.txt
MAIN-TERM,S1 final -> S2 validation-selected,counters,off,1239739722,17.0,36.0,19.0,20401261,20428802,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428802_Ev_counters_counters_orig_novh_c.1_s1239739722_SR10P_src20401261_e0055.txt,20489408,20541391,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541391_Ev_counters_counters_orig_novh_c.1_s1239739722_SR10TCP_src20489408_e0018.txt
MAIN-TERM,S1 final -> S2 validation-selected,counters,off,1472491096,26.0,35.0,9.0,20401262,20429057,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429057_Ev_counters_counters_orig_novh_c.1_s1472491096_SR10P_src20401262_e0070.txt,20489409,20541392,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541392_Ev_counters_counters_orig_novh_c.1_s1472491096_SR10TCP_src20489409_e0002.txt
MAIN-TERM,S1 final -> S2 validation-selected,counters,off,1510771779,13.0,34.0,21.0,20401265,20489199,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489199_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10TCP_src20401265_e0051.txt,20489410,20523734,/home/hersco/training_new_domains/2026-08-24/statistical_replication_terminal_stage2_policy_eval/20523734_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10TCP_src20489410_e0045.txt
MAIN-TERM,S1 final -> S2 validation-selected,counters,off,1963100312,14.0,56.0,42.0,20401258,20489200,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489200_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10TCP_src20401258_e0151.txt,20489411,20541393,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541393_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10TCP_src20489411_e0042.txt
MAIN-TERM,S1 final -> S2 validation-selected,counters,off,1972442430,11.0,29.0,18.0,20401267,20489201,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489201_Ev_counters_counters_orig_novh_c.1_s1972442430_SR10TCP_src20401267_e0103.txt,20489412,20541394,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541394_Ev_counters_counters_orig_novh_c.1_s1972442430_SR10TCP_src20489412_e0094.txt
MAIN-TERM,S1 final -> S2 validation-selected,counters,off,2011206605,15.0,59.0,44.0,20401259,20489202,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489202_Ev_counters_counters_orig_novh_c.1_s2011206605_SR10TCP_src20401259_e0087.txt,20489413,20541395,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541395_Ev_counters_counters_orig_novh_c.1_s2011206605_SR10TCP_src20489413_e0003.txt
MAIN-TERM,S1 final -> S2 validation-selected,counters,off,2082152039,11.0,27.0,16.0,20401264,20489203,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489203_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10TCP_src20401264_e0062.txt,20489414,20541396,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541396_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10TCP_src20489414_e0082.txt
MAIN-TERM,S1 final -> S2 validation-selected,counters,on,534933607,45.0,59.0,14.0,20401273,20489204,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489204_Ev_counters_counters_orig_vh_c.1_s534933607_SR10TCP_src20401273_e0061.txt,20489415,20541397,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541397_Ev_counters_counters_orig_vh_c.1_s534933607_SR10TCP_src20489415_e0006.txt
MAIN-TERM,S1 final -> S2 validation-selected,counters,on,923500475,16.0,8.0,-8.0,20401276,20489205,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489205_Ev_counters_counters_orig_vh_c.1_s923500475_SR10TCP_src20401276_e0052.txt,20489416,20523947,/home/hersco/training_new_domains/2026-08-24/statistical_replication_terminal_stage2_policy_eval/20523947_Ev_counters_counters_orig_vh_c.1_s923500475_SR10TCP_src20489416_e0030.txt
MAIN-TERM,S1 final -> S2 validation-selected,counters,on,1073581256,35.0,4.0,-31.0,20401270,20489206,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489206_Ev_counters_counters_orig_vh_c.1_s1073581256_SR10TCP_src20401270_e0092.txt,20489417,20524060,/home/hersco/training_new_domains/2026-08-24/statistical_replication_terminal_stage2_policy_eval/20524060_Ev_counters_counters_orig_vh_c.1_s1073581256_SR10TCP_src20489417_e0070.txt
MAIN-TERM,S1 final -> S2 validation-selected,counters,on,1239739722,9.0,11.0,2.0,20401271,20429545,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429545_Ev_counters_counters_orig_vh_c.1_s1239739722_SR10P_src20401271_e0130.txt,20489418,20541419,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541419_Ev_counters_counters_orig_vh_c.1_s1239739722_SR10TCP_src20489418_e0062.txt
MAIN-TERM,S1 final -> S2 validation-selected,counters,on,1472491096,21.0,3.0,-18.0,20401272,20489207,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489207_Ev_counters_counters_orig_vh_c.1_s1472491096_SR10TCP_src20401272_e0068.txt,20489419,20541542,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541542_Ev_counters_counters_orig_vh_c.1_s1472491096_SR10TCP_src20489419_e0070.txt
MAIN-TERM,S1 final -> S2 validation-selected,counters,on,1510771779,11.0,24.0,13.0,20401275,20489208,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489208_Ev_counters_counters_orig_vh_c.1_s1510771779_SR10TCP_src20401275_e0091.txt,20489420,20541572,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541572_Ev_counters_counters_orig_vh_c.1_s1510771779_SR10TCP_src20489420_e0001.txt
MAIN-TERM,S1 final -> S2 validation-selected,counters,on,1963100312,5.0,5.0,0.0,20401268,20489209,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489209_Ev_counters_counters_orig_vh_c.1_s1963100312_SR10TCP_src20401268_e0254.txt,20489421,20541573,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541573_Ev_counters_counters_orig_vh_c.1_s1963100312_SR10TCP_src20489421_e0000.txt
MAIN-TERM,S1 final -> S2 validation-selected,counters,on,1972442430,11.0,31.0,20.0,20401277,20489210,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489210_Ev_counters_counters_orig_vh_c.1_s1972442430_SR10TCP_src20401277_e0051.txt,20489422,20541615,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541615_Ev_counters_counters_orig_vh_c.1_s1972442430_SR10TCP_src20489422_e0028.txt
MAIN-TERM,S1 final -> S2 validation-selected,counters,on,2011206605,9.0,8.0,-1.0,20401269,20489211,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489211_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10TCP_src20401269_e0059.txt,20489424,20541740,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541740_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10TCP_src20489424_e0029.txt
MAIN-TERM,S1 final -> S2 validation-selected,counters,on,2082152039,10.0,15.0,5.0,20401274,20489212,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489212_Ev_counters_counters_orig_vh_c.1_s2082152039_SR10TCP_src20401274_e0147.txt,20489425,20541763,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541763_Ev_counters_counters_orig_vh_c.1_s2082152039_SR10TCP_src20489425_e0002.txt
MAIN-TERM,S1 final -> S2 validation-selected,drone,off,534933607,12.0,9.0,-3.0,20401213,20489213,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489213_Ev_drone_drone_orig_novh_c.1_s534933607_SR10TCP_src20401213_e0119.txt,20489426,20541785,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541785_Ev_drone_drone_orig_novh_c.1_s534933607_SR10TCP_src20489426_e0038.txt
MAIN-TERM,S1 final -> S2 validation-selected,drone,off,923500475,5.0,5.0,0.0,20401216,20489214,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489214_Ev_drone_drone_orig_novh_c.1_s923500475_SR10TCP_src20401216_e0051.txt,20489427,20541807,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541807_Ev_drone_drone_orig_novh_c.1_s923500475_SR10TCP_src20489427_e0064.txt
MAIN-TERM,S1 final -> S2 validation-selected,drone,off,1073581256,8.0,13.0,5.0,20401209,20450775,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450775_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0140.txt,20489428,20541829,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541829_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10TCP_src20489428_e0002.txt
MAIN-TERM,S1 final -> S2 validation-selected,drone,off,1239739722,7.0,4.0,-3.0,20401210,20489215,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489215_Ev_drone_drone_orig_novh_c.1_s1239739722_SR10TCP_src20401210_e0101.txt,20489429,20541869,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541869_Ev_drone_drone_orig_novh_c.1_s1239739722_SR10TCP_src20489429_e0034.txt
MAIN-TERM,S1 final -> S2 validation-selected,drone,off,1472491096,11.0,11.0,0.0,20401212,20489216,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489216_Ev_drone_drone_orig_novh_c.1_s1472491096_SR10TCP_src20401212_e0133.txt,20489430,20541891,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541891_Ev_drone_drone_orig_novh_c.1_s1472491096_SR10TCP_src20489430_e0012.txt
MAIN-TERM,S1 final -> S2 validation-selected,drone,off,1510771779,6.0,6.0,0.0,20401215,20489217,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489217_Ev_drone_drone_orig_novh_c.1_s1510771779_SR10TCP_src20401215_e0066.txt,20489431,20541913,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541913_Ev_drone_drone_orig_novh_c.1_s1510771779_SR10TCP_src20489431_e0086.txt
MAIN-TERM,S1 final -> S2 validation-selected,drone,off,1963100312,3.0,6.0,3.0,20401207,20489218,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489218_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10TCP_src20401207_e0162.txt,20489432,20541935,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541935_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10TCP_src20489432_e0098.txt
MAIN-TERM,S1 final -> S2 validation-selected,drone,off,1972442430,7.0,8.0,1.0,20401217,20489219,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489219_Ev_drone_drone_orig_novh_c.1_s1972442430_SR10TCP_src20401217_e0117.txt,20489433,20541957,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541957_Ev_drone_drone_orig_novh_c.1_s1972442430_SR10TCP_src20489433_e0003.txt
MAIN-TERM,S1 final -> S2 validation-selected,drone,off,2011206605,7.0,8.0,1.0,20401208,20425796,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425796_Ev_drone_drone_orig_novh_c.1_s2011206605_SR10P_src20401208_e0090.txt,20489434,20541988,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20541988_Ev_drone_drone_orig_novh_c.1_s2011206605_SR10TCP_src20489434_e0009.txt
MAIN-TERM,S1 final -> S2 validation-selected,drone,off,2082152039,8.0,8.0,0.0,20401214,20489220,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489220_Ev_drone_drone_orig_novh_c.1_s2082152039_SR10TCP_src20401214_e0088.txt,20489435,20542010,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542010_Ev_drone_drone_orig_novh_c.1_s2082152039_SR10TCP_src20489435_e0006.txt
MAIN-TERM,S1 final -> S2 validation-selected,drone,on,534933607,9.0,10.0,1.0,20401202,20489221,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489221_Ev_drone_drone_orig_vh_c.1_s534933607_SR10TCP_src20401202_e0189.txt,20489436,20542032,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542032_Ev_drone_drone_orig_vh_c.1_s534933607_SR10TCP_src20489436_e0014.txt
MAIN-TERM,S1 final -> S2 validation-selected,drone,on,923500475,9.0,6.0,-3.0,20401205,20489222,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489222_Ev_drone_drone_orig_vh_c.1_s923500475_SR10TCP_src20401205_e0153.txt,20489437,20542054,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542054_Ev_drone_drone_orig_vh_c.1_s923500475_SR10TCP_src20489437_e0047.txt
MAIN-TERM,S1 final -> S2 validation-selected,drone,on,1073581256,10.0,7.0,-3.0,20401199,20489223,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489223_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10TCP_src20401199_e0168.txt,20489438,20542077,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542077_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10TCP_src20489438_e0094.txt
MAIN-TERM,S1 final -> S2 validation-selected,drone,on,1239739722,3.0,3.0,0.0,20401200,20489224,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489224_Ev_drone_drone_orig_vh_c.1_s1239739722_SR10TCP_src20401200_e0073.txt,20489439,20542099,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542099_Ev_drone_drone_orig_vh_c.1_s1239739722_SR10TCP_src20489439_e0081.txt
MAIN-TERM,S1 final -> S2 validation-selected,drone,on,1472491096,7.0,7.0,0.0,20401201,20489225,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489225_Ev_drone_drone_orig_vh_c.1_s1472491096_SR10TCP_src20401201_e0071.txt,20489440,20542121,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542121_Ev_drone_drone_orig_vh_c.1_s1472491096_SR10TCP_src20489440_e0001.txt
MAIN-TERM,S1 final -> S2 validation-selected,drone,on,1510771779,8.0,7.0,-1.0,20401204,20489226,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489226_Ev_drone_drone_orig_vh_c.1_s1510771779_SR10TCP_src20401204_e0064.txt,20489441,20542143,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542143_Ev_drone_drone_orig_vh_c.1_s1510771779_SR10TCP_src20489441_e0031.txt
MAIN-TERM,S1 final -> S2 validation-selected,drone,on,1963100312,4.0,4.0,0.0,20401197,20489227,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489227_Ev_drone_drone_orig_vh_c.1_s1963100312_SR10TCP_src20401197_e0051.txt,20489442,20542144,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542144_Ev_drone_drone_orig_vh_c.1_s1963100312_SR10TCP_src20489442_e0000.txt
MAIN-TERM,S1 final -> S2 validation-selected,drone,on,1972442430,7.0,5.0,-2.0,20401206,20489228,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489228_Ev_drone_drone_orig_vh_c.1_s1972442430_SR10TCP_src20401206_e0071.txt,20489443,20542189,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542189_Ev_drone_drone_orig_vh_c.1_s1972442430_SR10TCP_src20489443_e0054.txt
MAIN-TERM,S1 final -> S2 validation-selected,drone,on,2011206605,7.0,7.0,0.0,20401198,20489229,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489229_Ev_drone_drone_orig_vh_c.1_s2011206605_SR10TCP_src20401198_e0069.txt,20489444,20542211,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542211_Ev_drone_drone_orig_vh_c.1_s2011206605_SR10TCP_src20489444_e0092.txt
MAIN-TERM,S1 final -> S2 validation-selected,drone,on,2082152039,8.0,9.0,1.0,20401203,20489230,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489230_Ev_drone_drone_orig_vh_c.1_s2082152039_SR10TCP_src20401203_e0076.txt,20489445,20542233,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542233_Ev_drone_drone_orig_vh_c.1_s2082152039_SR10TCP_src20489445_e0002.txt
MAIN-TERM,S1 final -> S2 validation-selected,fo_counters,off,534933607,4.0,3.0,-1.0,20401233,20489231,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489231_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10TCP_src20401233_e0107.txt,20489446,20542237,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542237_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10TCP_src20489446_e0015.txt
MAIN-TERM,S1 final -> S2 validation-selected,fo_counters,off,923500475,4.0,3.0,-1.0,20401236,20489233,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489233_Ev_fo_counters_fo_counters_orig_novh_c.1_s923500475_SR10TCP_src20401236_e0064.txt,20489447,20542292,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542292_Ev_fo_counters_fo_counters_orig_novh_c.1_s923500475_SR10TCP_src20489447_e0074.txt
