"experiment_id","domain","value_head","stage","endpoint","seed","source_training_job_id","snapshot_epoch","checkpoint","evaluation_job_id","score","total","evaluation_state","evaluation_exit_code","evaluation_elapsed","val_valid","val_invalid","source_training_log","source_evaluation_log","source_validation_log","alternate_valid_job_ids","alternate_valid_log_paths"
"MAIN-VAL","block_grouping","off","stage1","validation_selected","1972442430","20401196","17","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping-2026-08-20T18:13:03.074053/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04905447-72aea46/snapshots/snapshot_17_0.500","20425222","17","20","COMPLETED","0:0","00:01:59","17","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401196_Tr_block_grouping_block_grouping_orig_novh_c.1_s1972442430_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425222_Ev_block_grouping_block_grouping_orig_novh_c.1_s1972442430_SR10P_src20401196_e0017.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425222_Ev_block_grouping_block_grouping_orig_novh_c.1_s1972442430_SR10P_src20401196_e0017.txt","",""
"MAIN-VAL","block_grouping","off","stage1","validation_selected","2011206605","20401188","40","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping-2026-08-20T18:13:54.920497/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04905448-067843/snapshots/snapshot_40_0.250","20424847","15","20","COMPLETED","0:0","00:05:33","15","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401188_Tr_block_grouping_block_grouping_orig_novh_c.1_s2011206605_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424847_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0040.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424847_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0040.txt","",""
"MAIN-VAL","block_grouping","off","stage1","validation_selected","2082152039","20401193","18","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping-2026-08-20T18:13:54.920514/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04905448-faf7d6/snapshots/snapshot_18_0.333","20425179","15","20","COMPLETED","0:0","00:03:09","15","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401193_Tr_block_grouping_block_grouping_orig_novh_c.1_s2082152039_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425179_Ev_block_grouping_block_grouping_orig_novh_c.1_s2082152039_SR10P_src20401193_e0018.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425179_Ev_block_grouping_block_grouping_orig_novh_c.1_s2082152039_SR10P_src20401193_e0018.txt","",""
"MAIN-VAL","block_grouping","off","stage2","final","534933607","20430360","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping_mcts-2026-08-21T11:16:20.393420/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04906470-3c74d66/snapshots/snapshot_99_0.7500","20488027","17","20","COMPLETED","0:0","00:02:53","17","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430360_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10T_src20401192_e0012.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488027_Ev_block_grouping_block_grouping_orig_novh_c.1_s534933607_SR10P_src20430360_e0099.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488027_Ev_block_grouping_block_grouping_orig_novh_c.1_s534933607_SR10P_src20430360_e0099.txt","",""
"MAIN-VAL","block_grouping","off","stage2","final","923500475","20430363","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping_mcts-2026-08-21T11:16:51.624998/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04906470-5194f74/snapshots/snapshot_99_1.0000","20488095","13","20","COMPLETED","0:0","00:03:04","13","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430363_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10T_src20401195_e0008.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488095_Ev_block_grouping_block_grouping_orig_novh_c.1_s923500475_SR10P_src20430363_e0099.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488095_Ev_block_grouping_block_grouping_orig_novh_c.1_s923500475_SR10P_src20430363_e0099.txt","",""
"MAIN-VAL","block_grouping","off","stage2","final","1073581256","20430357","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping_mcts-2026-08-21T11:15:39.145192/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04906469-1247c09/snapshots/snapshot_99_0.7500","20487961","17","20","COMPLETED","0:0","00:02:52","17","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430357_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10T_src20401189_e0023.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487961_Ev_block_grouping_block_grouping_orig_novh_c.1_s1073581256_SR10P_src20430357_e0099.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487961_Ev_block_grouping_block_grouping_orig_novh_c.1_s1073581256_SR10P_src20430357_e0099.txt","",""
"MAIN-VAL","block_grouping","off","stage2","final","1239739722","20430358","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping_mcts-2026-08-21T11:15:10.605678/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04906469-7d9a779/snapshots/snapshot_99_0.7500","20487983","17","20","COMPLETED","0:0","00:04:18","17","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430358_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10T_src20401190_e0027.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487983_Ev_block_grouping_block_grouping_orig_novh_c.1_s1239739722_SR10P_src20430358_e0099.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487983_Ev_block_grouping_block_grouping_orig_novh_c.1_s1239739722_SR10P_src20430358_e0099.txt","",""
"MAIN-VAL","block_grouping","off","stage2","final","1472491096","20430359","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping_mcts-2026-08-21T11:15:20.661801/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04906469-43e0a7a/snapshots/snapshot_99_0.7500","20488005","17","20","COMPLETED","0:0","00:02:59","17","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430359_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10T_src20401191_e0030.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488005_Ev_block_grouping_block_grouping_orig_novh_c.1_s1472491096_SR10P_src20430359_e0099.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488005_Ev_block_grouping_block_grouping_orig_novh_c.1_s1472491096_SR10P_src20430359_e0099.txt","",""
"MAIN-VAL","block_grouping","off","stage2","final","1510771779","20430362","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping_mcts-2026-08-21T11:16:10.438407/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04906470-17cc32a/snapshots/snapshot_99_0.7500","20488073","17","20","COMPLETED","0:0","00:02:10","17","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430362_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10T_src20401194_e0034.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488073_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20430362_e0099.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488073_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20430362_e0099.txt","",""
"MAIN-VAL","block_grouping","off","stage2","final","1963100312","20430354","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping_mcts-2026-08-21T11:14:49.897250/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04906469-2fc32f3/snapshots/snapshot_99_1.0000","20487904","13","20","COMPLETED","0:0","00:02:47","13","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430354_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10T_src20401187_e0044.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487904_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20430354_e0099.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487904_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20430354_e0099.txt","",""
"MAIN-VAL","block_grouping","off","stage2","final","1972442430","20430364","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping_mcts-2026-08-21T11:16:19.857418/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04906470-72aea46/snapshots/snapshot_99_0.7500","20489062","18","20","COMPLETED","0:0","00:02:51","18","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430364_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10T_src20401196_e0017.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20489062_Ev_block_grouping_block_grouping_orig_novh_c.1_s1972442430_SR10P_src20430364_e0099.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20489062_Ev_block_grouping_block_grouping_orig_novh_c.1_s1972442430_SR10P_src20430364_e0099.txt","",""
"MAIN-VAL","block_grouping","off","stage2","final","2011206605","20430355","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping_mcts-2026-08-21T11:14:53.975709/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04906468-067843/snapshots/snapshot_99_0.7500","20487925","17","20","COMPLETED","0:0","00:02:35","17","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430355_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10T_src20401188_e0040.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487925_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20430355_e0099.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487925_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20430355_e0099.txt","",""
"MAIN-VAL","block_grouping","off","stage2","final","2082152039","20430361","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping_mcts-2026-08-21T11:17:10.769878/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04906471-faf7d6/snapshots/snapshot_99_0.7500","20488048","16","20","COMPLETED","0:0","00:02:25","16","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430361_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10T_src20401193_e0018.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488048_Ev_block_grouping_block_grouping_orig_novh_c.1_s2082152039_SR10P_src20430361_e0099.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488048_Ev_block_grouping_block_grouping_orig_novh_c.1_s2082152039_SR10P_src20430361_e0099.txt","",""
"MAIN-VAL","block_grouping","off","stage2","validation_selected","534933607","20430360","10","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping_mcts-2026-08-21T11:16:20.393420/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04906470-3c74d66/snapshots/snapshot_10_0.7500","20488009","17","20","COMPLETED","0:0","00:02:24","17","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430360_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10T_src20401192_e0012.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488009_Ev_block_grouping_block_grouping_orig_novh_c.1_s534933607_SR10P_src20430360_e0010.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488009_Ev_block_grouping_block_grouping_orig_novh_c.1_s534933607_SR10P_src20430360_e0010.txt","20575475","/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage2_policy_eval/20575475_Ev_block_grouping_block_grouping_orig_novh_c.1_s534933607_SR10P_src20430360_e0010.txt"
"MAIN-VAL","block_grouping","off","stage2","validation_selected","923500475","20430363","2","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping_mcts-2026-08-21T11:16:51.624998/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04906470-5194f74/snapshots/snapshot_2_1.0000","20488096","15","20","COMPLETED","0:0","00:04:24","15","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430363_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10T_src20401195_e0008.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488096_Ev_block_grouping_block_grouping_orig_novh_c.1_s923500475_SR10P_src20430363_e0002.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488096_Ev_block_grouping_block_grouping_orig_novh_c.1_s923500475_SR10P_src20430363_e0002.txt","",""
"MAIN-VAL","block_grouping","off","stage2","validation_selected","1073581256","20430357","7","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping_mcts-2026-08-21T11:15:39.145192/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04906469-1247c09/snapshots/snapshot_7_0.7500","20487962","17","20","COMPLETED","0:0","00:03:14","17","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430357_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10T_src20401189_e0023.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487962_Ev_block_grouping_block_grouping_orig_novh_c.1_s1073581256_SR10P_src20430357_e0007.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487962_Ev_block_grouping_block_grouping_orig_novh_c.1_s1073581256_SR10P_src20430357_e0007.txt","",""
"MAIN-VAL","block_grouping","off","stage2","validation_selected","1239739722","20430358","4","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping_mcts-2026-08-21T11:15:10.605678/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04906469-7d9a779/snapshots/snapshot_4_1.0000","20487984","17","20","COMPLETED","0:0","00:02:47","17","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430358_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10T_src20401190_e0027.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487984_Ev_block_grouping_block_grouping_orig_novh_c.1_s1239739722_SR10P_src20430358_e0004.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487984_Ev_block_grouping_block_grouping_orig_novh_c.1_s1239739722_SR10P_src20430358_e0004.txt","",""
"MAIN-VAL","block_grouping","off","stage2","validation_selected","1472491096","20430359","2","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping_mcts-2026-08-21T11:15:20.661801/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04906469-43e0a7a/snapshots/snapshot_2_0.6667","20488006","15","20","COMPLETED","0:0","00:03:56","15","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430359_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10T_src20401191_e0030.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488006_Ev_block_grouping_block_grouping_orig_novh_c.1_s1472491096_SR10P_src20430359_e0002.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488006_Ev_block_grouping_block_grouping_orig_novh_c.1_s1472491096_SR10P_src20430359_e0002.txt","",""
"MAIN-VAL","block_grouping","off","stage2","validation_selected","1510771779","20430362","8","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping_mcts-2026-08-21T11:16:10.438407/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04906470-17cc32a/snapshots/snapshot_8_1.0000","20488074","17","20","COMPLETED","0:0","00:02:14","17","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430362_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10T_src20401194_e0034.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488074_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20430362_e0008.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488074_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20430362_e0008.txt","",""
"MAIN-VAL","block_grouping","off","stage2","validation_selected","1963100312","20430354","0","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping_mcts-2026-08-21T11:14:49.897250/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04906469-2fc32f3/snapshots/snapshot_0_1.0000","20487884","15","20","COMPLETED","0:0","00:03:11","15","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430354_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10T_src20401187_e0044.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487884_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20430354_e0000.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487884_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20430354_e0000.txt","20575473","/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage2_policy_eval/20575473_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20430354_e0000.txt"
"MAIN-VAL","block_grouping","off","stage2","validation_selected","1972442430","20430364","2","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping_mcts-2026-08-21T11:16:19.857418/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04906470-72aea46/snapshots/snapshot_2_0.6667","20489063","17","20","COMPLETED","0:0","00:02:17","17","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430364_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10T_src20401196_e0017.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20489063_Ev_block_grouping_block_grouping_orig_novh_c.1_s1972442430_SR10P_src20430364_e0002.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20489063_Ev_block_grouping_block_grouping_orig_novh_c.1_s1972442430_SR10P_src20430364_e0002.txt","",""
"MAIN-VAL","block_grouping","off","stage2","validation_selected","2011206605","20430355","0","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping_mcts-2026-08-21T11:14:53.975709/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04906468-067843/snapshots/snapshot_0_1.0000","20487905","15","20","COMPLETED","0:0","00:03:46","15","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430355_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10T_src20401188_e0040.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487905_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20430355_e0000.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487905_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20430355_e0000.txt","20575474","/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage2_policy_eval/20575474_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20430355_e0000.txt"
"MAIN-VAL","block_grouping","off","stage2","validation_selected","2082152039","20430361","2","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping_mcts-2026-08-21T11:17:10.769878/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04906471-faf7d6/snapshots/snapshot_2_0.6667","20488049","15","20","COMPLETED","0:0","00:03:35","15","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430361_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10T_src20401193_e0018.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488049_Ev_block_grouping_block_grouping_orig_novh_c.1_s2082152039_SR10P_src20430361_e0002.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488049_Ev_block_grouping_block_grouping_orig_novh_c.1_s2082152039_SR10P_src20430361_e0002.txt","",""
"MAIN-VAL","block_grouping","on","stage1","validation_selected","534933607","20401182","19","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping-2026-08-20T18:12:57.386134/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04905447-3c74d66/snapshots/snapshot_19_0.333","20424573","17","20","COMPLETED","0:0","00:03:38","17","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401182_Tr_block_grouping_block_grouping_orig_vh_c.1_s534933607_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424573_Ev_block_grouping_block_grouping_orig_vh_c.1_s534933607_SR10P_src20401182_e0019.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424573_Ev_block_grouping_block_grouping_orig_vh_c.1_s534933607_SR10P_src20401182_e0019.txt","",""
"MAIN-VAL","block_grouping","on","stage1","validation_selected","923500475","20401185","20","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture_2.block_grouping-2026-08-20T18:12:57.386131/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04905447-5194f74/snapshots/snapshot_20_0.333","20424731","17","20","COMPLETED","0:0","00:04:29","17","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401185_Tr_block_grouping_block_grouping_orig_vh_c.1_s923500475_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424731_Ev_block_grouping_block_grouping_orig_vh_c.1_s923500475_SR10P_src20401185_e0020.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424731_Ev_block_grouping_block_grouping_orig_vh_c.1_s923500475_SR10P_src20401185_e0020.txt","",""
