experiment_id,stage2_branch,domain,value_head,seed,search,policy_score,mcts_30m,mcts_2h,mcts_6h,classified_instances,evidence_status,mcts_job_id,source_policy_log,source_mcts_log,source_completion_ledger
MAIN-TERM,terminal_led,rover,off,2082152039,normal20/70,3.0,4,4,4,4,complete_declared_budget,20559643,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546111_Ev_rover_rover_orig_novh_c.1_s2082152039_SR10TCP_src20489476_e0000.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559643_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10TCM_src20489476_e0000.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/.resume_state/20559643.eval_completed.jsonl
MAIN-TERM,terminal_led,rover,on,534933607,normal20/70,4.0,5,5,5,5,complete_declared_budget,20559583,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543511_Ev_rover_rover_orig_vh_c.1_s534933607_SR10TCP_src20489477_e0000.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559583_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10TCM_src20489477_e0000.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/.resume_state/20559583.eval_completed.jsonl
MAIN-TERM,terminal_led,rover,on,923500475,normal20/70,4.0,4,4,4,4,complete_declared_budget,20559644,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546216_Ev_rover_rover_orig_vh_c.1_s923500475_SR10TCP_src20489478_e0004.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559644_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10TCM_src20489478_e0004.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/.resume_state/20559644.eval_completed.jsonl
MAIN-TERM,terminal_led,rover,on,1073581256,normal20/70,4.0,4,4,4,5,complete_declared_budget,20559585,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543565_Ev_rover_rover_orig_vh_c.1_s1073581256_SR10TCP_src20489479_e0026.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559585_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10TCM_src20489479_e0026.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/.resume_state/20559585.eval_completed.jsonl
MAIN-TERM,terminal_led,rover,on,1239739722,normal20/70,4.0,4,4,4,4,complete_declared_budget,20559588,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543662_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10TCP_src20489480_e0024.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559588_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10TCM_src20489480_e0024.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/.resume_state/20559588.eval_completed.jsonl
MAIN-TERM,terminal_led,rover,on,1472491096,normal20/70,4.0,5,5,5,5,complete_declared_budget,20559589,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543719_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10TCP_src20489481_e0002.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559589_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10TCM_src20489481_e0002.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/.resume_state/20559589.eval_completed.jsonl
MAIN-TERM,terminal_led,rover,on,1510771779,normal20/70,4.0,5,5,5,5,complete_declared_budget,20559646,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546264_Ev_rover_rover_orig_vh_c.1_s1510771779_SR10TCP_src20489482_e0002.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559646_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10TCM_src20489482_e0002.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/.resume_state/20559646.eval_completed.jsonl
MAIN-TERM,terminal_led,rover,on,1963100312,normal20/70,4.0,5,5,5,6,complete_declared_budget,20559647,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546298_Ev_rover_rover_orig_vh_c.1_s1963100312_SR10TCP_src20489483_e0092.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559647_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10TCM_src20489483_e0092.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/.resume_state/20559647.eval_completed.jsonl
MAIN-TERM,terminal_led,rover,on,1972442430,normal20/70,4.0,4,4,4,5,complete_declared_budget,20559648,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546320_Ev_rover_rover_orig_vh_c.1_s1972442430_SR10TCP_src20489484_e0003.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559648_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10TCM_src20489484_e0003.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/.resume_state/20559648.eval_completed.jsonl
MAIN-TERM,terminal_led,rover,on,2011206605,normal20/70,4.0,5,5,5,5,complete_declared_budget,20559586,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543566_Ev_rover_rover_orig_vh_c.1_s2011206605_SR10TCP_src20489485_e0000.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559586_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10TCM_src20489485_e0000.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/.resume_state/20559586.eval_completed.jsonl
MAIN-TERM,terminal_led,rover,on,2082152039,normal20/70,4.0,4,4,4,4,complete_declared_budget,20559649,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546348_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10TCP_src20489486_e0007.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559649_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10TCM_src20489486_e0007.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/.resume_state/20559649.eval_completed.jsonl
MAIN-VAL,validation_led,block_grouping,off,534933607,narrow5/20,17.0,13,16,16,19,complete_declared_budget,20891020,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488009_Ev_block_grouping_block_grouping_orig_novh_c.1_s534933607_SR10P_src20430360_e0010.txt,/home/hersco/training_new_domains/2026-09-03/statistical_replication_stage2_mcts_eval/20891020_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20430360_e0010.txt,/home/hersco/training_new_domains/2026-09-03/statistical_replication_stage2_mcts_eval/.resume_state/20891020.eval_completed.jsonl
MAIN-VAL,validation_led,block_grouping,off,923500475,narrow5/20,15.0,11,15,15,20,complete_declared_budget,20891021,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488096_Ev_block_grouping_block_grouping_orig_novh_c.1_s923500475_SR10P_src20430363_e0002.txt,/home/hersco/training_new_domains/2026-09-03/statistical_replication_stage2_mcts_eval/20891021_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10M_src20430363_e0002.txt,/home/hersco/training_new_domains/2026-09-03/statistical_replication_stage2_mcts_eval/.resume_state/20891021.eval_completed.jsonl
MAIN-VAL,validation_led,block_grouping,off,1073581256,narrow5/20,17.0,11,15,17,20,complete_declared_budget,20891022,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487962_Ev_block_grouping_block_grouping_orig_novh_c.1_s1073581256_SR10P_src20430357_e0007.txt,/home/hersco/training_new_domains/2026-09-03/statistical_replication_stage2_mcts_eval/20891022_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10M_src20430357_e0007.txt,/home/hersco/training_new_domains/2026-09-03/statistical_replication_stage2_mcts_eval/.resume_state/20891022.eval_completed.jsonl
MAIN-VAL,validation_led,block_grouping,off,1239739722,narrow5/20,17.0,14,17,17,19,complete_declared_budget,20891023,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487984_Ev_block_grouping_block_grouping_orig_novh_c.1_s1239739722_SR10P_src20430358_e0004.txt,/home/hersco/training_new_domains/2026-09-03/statistical_replication_stage2_mcts_eval/20891023_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10M_src20430358_e0004.txt,/home/hersco/training_new_domains/2026-09-03/statistical_replication_stage2_mcts_eval/.resume_state/20891023.eval_completed.jsonl
MAIN-VAL,validation_led,block_grouping,off,1472491096,narrow5/20,15.0,11,16,16,19,complete_declared_budget,20891024,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488006_Ev_block_grouping_block_grouping_orig_novh_c.1_s1472491096_SR10P_src20430359_e0002.txt,/home/hersco/training_new_domains/2026-09-03/statistical_replication_stage2_mcts_eval/20891024_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430359_e0002.txt,/home/hersco/training_new_domains/2026-09-03/statistical_replication_stage2_mcts_eval/.resume_state/20891024.eval_completed.jsonl
MAIN-VAL,validation_led,block_grouping,off,1510771779,narrow5/20,17.0,12,17,17,20,complete_declared_budget,20891025,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488074_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20430362_e0008.txt,/home/hersco/training_new_domains/2026-09-03/statistical_replication_stage2_mcts_eval/20891025_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430362_e0008.txt,/home/hersco/training_new_domains/2026-09-03/statistical_replication_stage2_mcts_eval/.resume_state/20891025.eval_completed.jsonl
MAIN-VAL,validation_led,block_grouping,off,1963100312,narrow5/20,15.0,11,15,15,20,complete_declared_budget,20891026,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487884_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20430354_e0000.txt,/home/hersco/training_new_domains/2026-09-03/statistical_replication_stage2_mcts_eval/20891026_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10M_src20430354_e0000.txt,/home/hersco/training_new_domains/2026-09-03/statistical_replication_stage2_mcts_eval/.resume_state/20891026.eval_completed.jsonl
MAIN-VAL,validation_led,block_grouping,off,1972442430,narrow5/20,17.0,11,14,15,20,complete_declared_budget,20891027,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20489063_Ev_block_grouping_block_grouping_orig_novh_c.1_s1972442430_SR10P_src20430364_e0002.txt,/home/hersco/training_new_domains/2026-09-03/statistical_replication_stage2_mcts_eval/20891027_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10M_src20430364_e0002.txt,/home/hersco/training_new_domains/2026-09-03/statistical_replication_stage2_mcts_eval/.resume_state/20891027.eval_completed.jsonl
MAIN-VAL,validation_led,block_grouping,off,2011206605,narrow5/20,15.0,9,12,14,20,complete_declared_budget,20943868,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487905_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20430355_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20943868_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20430355_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20943868.eval_completed.jsonl
MAIN-VAL,validation_led,block_grouping,off,2082152039,narrow5/20,15.0,11,13,15,19,complete_declared_budget,20943871,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488049_Ev_block_grouping_block_grouping_orig_novh_c.1_s2082152039_SR10P_src20430361_e0002.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20943871_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430361_e0002.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20943871.eval_completed.jsonl
MAIN-VAL,validation_led,block_grouping,on,534933607,narrow5/20,11.0,10,10,13,18,complete_declared_budget,20559485,/home/hersco/training_new_domains/2026-08-24/statistical_replication_stage2_policy_eval/20523045_Ev_block_grouping_block_grouping_orig_vh_c.1_s534933607_SR10P_src20430349_e0055.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/20559485_Ev_block_grouping_block_grouping_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10M_src20430349_e0055.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/.resume_state/20559485.eval_completed.jsonl
MAIN-VAL,validation_led,block_grouping,on,923500475,narrow5/20,11.0,8,8,11,19,complete_declared_budget,20559488,/home/hersco/training_new_domains/2026-08-24/statistical_replication_stage2_policy_eval/20523154_Ev_block_grouping_block_grouping_orig_vh_c.1_s923500475_SR10P_src20430352_e0038.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/20559488_Ev_block_grouping_block_grouping_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10M_src20430352_e0038.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/.resume_state/20559488.eval_completed.jsonl
MAIN-VAL,validation_led,block_grouping,on,1073581256,narrow5/20,13.0,11,14,14,18,complete_declared_budget,20944335,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487861_Ev_block_grouping_block_grouping_orig_vh_c.1_s1073581256_SR10P_src20430346_e0019.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20944335_Ev_block_grouping_block_grouping_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10M_src20430346_e0019.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20944335.eval_completed.jsonl
MAIN-VAL,validation_led,block_grouping,on,1239739722,narrow5/20,16.0,12,12,14,18,complete_declared_budget,20559484,/home/hersco/training_new_domains/2026-08-24/statistical_replication_stage2_policy_eval/20522994_Ev_block_grouping_block_grouping_orig_vh_c.1_s1239739722_SR10P_src20430347_e0000.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/20559484_Ev_block_grouping_block_grouping_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10M_src20430347_e0000.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/.resume_state/20559484.eval_completed.jsonl
MAIN-VAL,validation_led,block_grouping,on,1472491096,narrow5/20,16.0,12,13,16,19,complete_declared_budget,20943875,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487883_Ev_block_grouping_block_grouping_orig_vh_c.1_s1472491096_SR10P_src20430348_e0069.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20943875_Ev_block_grouping_block_grouping_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10M_src20430348_e0069.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20943875.eval_completed.jsonl
MAIN-VAL,validation_led,block_grouping,on,1510771779,narrow5/20,14.0,12,13,14,20,complete_declared_budget,20559487,/home/hersco/training_new_domains/2026-08-24/statistical_replication_stage2_policy_eval/20523132_Ev_block_grouping_block_grouping_orig_vh_c.1_s1510771779_SR10P_src20430351_e0041.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/20559487_Ev_block_grouping_block_grouping_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10M_src20430351_e0041.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/.resume_state/20559487.eval_completed.jsonl
MAIN-VAL,validation_led,block_grouping,on,1963100312,narrow5/20,11.0,8,8,11,18,complete_declared_budget,20559482,/home/hersco/training_new_domains/2026-08-24/statistical_replication_stage2_policy_eval/20522958_Ev_block_grouping_block_grouping_orig_vh_c.1_s1963100312_SR10P_src20430344_e0023.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/20559482_Ev_block_grouping_block_grouping_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20430344_e0023.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/.resume_state/20559482.eval_completed.jsonl
MAIN-VAL,validation_led,block_grouping,on,1972442430,narrow5/20,12.0,9,9,10,17,complete_declared_budget,20559489,/home/hersco/training_new_domains/2026-08-24/statistical_replication_stage2_policy_eval/20523176_Ev_block_grouping_block_grouping_orig_vh_c.1_s1972442430_SR10P_src20430353_e0009.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/20559489_Ev_block_grouping_block_grouping_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10M_src20430353_e0009.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/.resume_state/20559489.eval_completed.jsonl
MAIN-VAL,validation_led,block_grouping,on,2011206605,narrow5/20,12.0,9,9,11,17,complete_declared_budget,20559483,/home/hersco/training_new_domains/2026-08-24/statistical_replication_stage2_policy_eval/20522993_Ev_block_grouping_block_grouping_orig_vh_c.1_s2011206605_SR10P_src20430345_e0008.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/20559483_Ev_block_grouping_block_grouping_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20430345_e0008.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/.resume_state/20559483.eval_completed.jsonl
MAIN-VAL,validation_led,block_grouping,on,2082152039,narrow5/20,12.0,10,10,12,18,complete_declared_budget,20559486,/home/hersco/training_new_domains/2026-08-24/statistical_replication_stage2_policy_eval/20523110_Ev_block_grouping_block_grouping_orig_vh_c.1_s2082152039_SR10P_src20430350_e0034.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/20559486_Ev_block_grouping_block_grouping_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10M_src20430350_e0034.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/.resume_state/20559486.eval_completed.jsonl
MAIN-VAL,validation_led,counters,off,534933607,narrow5/20,6.0,9,9,9,50,complete_declared_budget,20649849,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465165_Ev_counters_counters_orig_novh_c.1_s534933607_SR10P_src20430422_e0008.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649849_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20430422_e0008.txt,
MAIN-VAL,validation_led,counters,off,923500475,narrow5/20,32.0,33,33,33,59,complete_declared_budget,20649852,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465209_Ev_counters_counters_orig_novh_c.1_s923500475_SR10P_src20430425_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649852_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10M_src20430425_e0000.txt,
MAIN-VAL,validation_led,counters,off,1073581256,narrow5/20,53.0,51,51,51,59,complete_declared_budget,20649846,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451602_Ev_counters_counters_orig_novh_c.1_s1073581256_SR10P_src20430419_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649846_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10M_src20430419_e0000.txt,
MAIN-VAL,validation_led,counters,off,1239739722,narrow5/20,21.0,22,22,22,59,complete_declared_budget,20649847,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465054_Ev_counters_counters_orig_novh_c.1_s1239739722_SR10P_src20430420_e0005.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649847_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10M_src20430420_e0005.txt,
MAIN-VAL,validation_led,counters,off,1472491096,narrow5/20,18.0,18,18,18,53,complete_declared_budget,20649848,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465075_Ev_counters_counters_orig_novh_c.1_s1472491096_SR10P_src20430421_e0005.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649848_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430421_e0005.txt,
MAIN-VAL,validation_led,counters,off,1510771779,narrow5/20,45.0,48,48,48,57,complete_declared_budget,20649851,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt,
MAIN-VAL,validation_led,counters,off,1963100312,narrow5/20,59.0,40,49,49,59,complete_declared_budget,20649844,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451601_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20430416_e0033.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649844_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10M_src20430416_e0033.txt,
MAIN-VAL,validation_led,counters,off,1972442430,narrow5/20,37.0,38,38,38,59,complete_declared_budget,20649853,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465251_Ev_counters_counters_orig_novh_c.1_s1972442430_SR10P_src20430426_e0082.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649853_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10M_src20430426_e0082.txt,
MAIN-VAL,validation_led,counters,off,2011206605,narrow5/20,39.0,40,40,40,58,complete_declared_budget,20649845,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465052_Ev_counters_counters_orig_novh_c.1_s2011206605_SR10P_src20430417_e0012.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649845_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20430417_e0012.txt,
MAIN-VAL,validation_led,counters,off,2082152039,narrow5/20,59.0,50,59,59,59,complete_declared_budget,20649850,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt,
MAIN-VAL,validation_led,counters,on,534933607,narrow5/20,59.0,44,58,59,59,complete_declared_budget,20649859,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465470_Ev_counters_counters_orig_vh_c.1_s534933607_SR10P_src20430432_e0002.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649859_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10M_src20430432_e0002.txt,
MAIN-VAL,validation_led,counters,on,923500475,narrow5/20,38.0,24,28,28,59,complete_declared_budget,20649862,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465539_Ev_counters_counters_orig_vh_c.1_s923500475_SR10P_src20430435_e0001.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649862_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10M_src20430435_e0001.txt,
MAIN-VAL,validation_led,counters,on,1073581256,narrow5/20,55.0,36,50,56,59,complete_declared_budget,20649856,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465374_Ev_counters_counters_orig_vh_c.1_s1073581256_SR10P_src20430429_e0016.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649856_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10M_src20430429_e0016.txt,
MAIN-VAL,validation_led,counters,on,1239739722,narrow5/20,14.0,18,21,21,59,complete_declared_budget,20649857,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465397_Ev_counters_counters_orig_vh_c.1_s1239739722_SR10P_src20430430_e0028.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649857_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10M_src20430430_e0028.txt,
MAIN-VAL,validation_led,counters,on,1472491096,narrow5/20,3.0,7,7,7,58,complete_declared_budget,20649858,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465398_Ev_counters_counters_orig_vh_c.1_s1472491096_SR10P_src20430431_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649858_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10M_src20430431_e0000.txt,
MAIN-VAL,validation_led,counters,on,1510771779,narrow5/20,4.0,21,22,22,57,complete_declared_budget,20649861,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465494_Ev_counters_counters_orig_vh_c.1_s1510771779_SR10P_src20430434_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649861_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10M_src20430434_e0000.txt,
MAIN-VAL,validation_led,counters,on,1963100312,narrow5/20,3.0,19,21,21,56,complete_declared_budget,20649854,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465252_Ev_counters_counters_orig_vh_c.1_s1963100312_SR10P_src20430427_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649854_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20430427_e0000.txt,
