branch,domain,value_head,seed,stage1_endpoint,stage1_epoch,stage1_score,stage2_epoch,stage2_epoch0_score,change_after_first_update,total,stage1_training_job_id,stage2_training_job_id,epoch0_evaluation_job_id,source_stage1_training_log,source_stage1_evaluation_log,source_stage2_training_log,source_epoch0_evaluation_log
MAIN-TERM,fo_counters,off,1239739722,final,81,5,0,2,-3,20,20401231,20489449,20542405,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401231_Tr_fo_counters_fo_counters_orig_novh_c.1_s1239739722_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489235_Ev_fo_counters_fo_counters_orig_novh_c.1_s1239739722_SR10TCP_src20401231_e0081.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489449_Re-Tr_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10TCT_src20401231_e0081.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542405_Ev_fo_counters_fo_counters_orig_novh_c.1_s1239739722_SR10TCP_src20489449_e0000.txt
MAIN-TERM,fo_counters,off,1472491096,final,66,4,0,3,-1,20,20401232,20489450,20542590,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401232_Tr_fo_counters_fo_counters_orig_novh_c.1_s1472491096_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489236_Ev_fo_counters_fo_counters_orig_novh_c.1_s1472491096_SR10TCP_src20401232_e0066.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489450_Re-Tr_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10TCT_src20401232_e0066.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542590_Ev_fo_counters_fo_counters_orig_novh_c.1_s1472491096_SR10TCP_src20489450_e0000.txt
MAIN-TERM,fo_counters,off,1510771779,final,116,4,0,2,-2,20,20401235,20489451,20542668,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401235_Tr_fo_counters_fo_counters_orig_novh_c.1_s1510771779_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489237_Ev_fo_counters_fo_counters_orig_novh_c.1_s1510771779_SR10TCP_src20401235_e0116.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489451_Re-Tr_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10TCT_src20401235_e0116.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542668_Ev_fo_counters_fo_counters_orig_novh_c.1_s1510771779_SR10TCP_src20489451_e0000.txt
MAIN-TERM,fo_counters,off,1963100312,final,58,4,0,2,-2,20,20401228,20489452,20542736,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401228_Tr_fo_counters_fo_counters_orig_novh_c.1_s1963100312_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489238_Ev_fo_counters_fo_counters_orig_novh_c.1_s1963100312_SR10TCP_src20401228_e0058.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489452_Re-Tr_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10TCT_src20401228_e0058.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542736_Ev_fo_counters_fo_counters_orig_novh_c.1_s1963100312_SR10TCP_src20489452_e0000.txt
MAIN-TERM,fo_counters,off,1972442430,final,78,2,0,2,0,20,20401237,20489453,20542811,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401237_Tr_fo_counters_fo_counters_orig_novh_c.1_s1972442430_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489239_Ev_fo_counters_fo_counters_orig_novh_c.1_s1972442430_SR10TCP_src20401237_e0078.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489453_Re-Tr_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10TCT_src20401237_e0078.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542811_Ev_fo_counters_fo_counters_orig_novh_c.1_s1972442430_SR10TCP_src20489453_e0000.txt
MAIN-TERM,fo_counters,off,2011206605,final,96,3,0,2,-1,20,20401229,20489454,20542936,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401229_Tr_fo_counters_fo_counters_orig_novh_c.1_s2011206605_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489240_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10TCP_src20401229_e0096.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489454_Re-Tr_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10TCT_src20401229_e0096.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542936_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10TCP_src20489454_e0000.txt
MAIN-TERM,fo_counters,off,2082152039,final,119,3,0,3,0,20,20401234,20489455,20542982,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401234_Tr_fo_counters_fo_counters_orig_novh_c.1_s2082152039_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489241_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10TCP_src20401234_e0119.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489455_Re-Tr_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10TCT_src20401234_e0119.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542982_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10TCP_src20489455_e0000.txt
MAIN-TERM,fo_counters,on,534933607,final,108,2,0,1,-1,20,20401223,20489456,20543030,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401223_Tr_fo_counters_fo_counters_orig_vh_c.1_s534933607_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489242_Ev_fo_counters_fo_counters_orig_vh_c.1_s534933607_SR10TCP_src20401223_e0108.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489456_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10TCT_src20401223_e0108.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543030_Ev_fo_counters_fo_counters_orig_vh_c.1_s534933607_SR10TCP_src20489456_e0000.txt
MAIN-TERM,fo_counters,on,923500475,final,84,1,0,3,2,20,20401226,20489457,20543082,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401226_Tr_fo_counters_fo_counters_orig_vh_c.1_s923500475_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489243_Ev_fo_counters_fo_counters_orig_vh_c.1_s923500475_SR10TCP_src20401226_e0084.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489457_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10TCT_src20401226_e0084.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543082_Ev_fo_counters_fo_counters_orig_vh_c.1_s923500475_SR10TCP_src20489457_e0000.txt
MAIN-TERM,fo_counters,on,1073581256,final,156,3,0,4,1,20,20401220,20489458,20543132,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401220_Tr_fo_counters_fo_counters_orig_vh_c.1_s1073581256_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489244_Ev_fo_counters_fo_counters_orig_vh_c.1_s1073581256_SR10TCP_src20401220_e0156.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489458_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10TCT_src20401220_e0156.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543132_Ev_fo_counters_fo_counters_orig_vh_c.1_s1073581256_SR10TCP_src20489458_e0000.txt
MAIN-TERM,fo_counters,on,1239739722,final,142,3,0,5,2,20,20401221,20489459,20543179,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401221_Tr_fo_counters_fo_counters_orig_vh_c.1_s1239739722_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489245_Ev_fo_counters_fo_counters_orig_vh_c.1_s1239739722_SR10TCP_src20401221_e0142.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489459_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10TCT_src20401221_e0142.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543179_Ev_fo_counters_fo_counters_orig_vh_c.1_s1239739722_SR10TCP_src20489459_e0000.txt
MAIN-TERM,fo_counters,on,1472491096,final,116,4,0,2,-2,20,20401222,20489461,20543283,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401222_Tr_fo_counters_fo_counters_orig_vh_c.1_s1472491096_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489246_Ev_fo_counters_fo_counters_orig_vh_c.1_s1472491096_SR10TCP_src20401222_e0116.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489461_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10TCT_src20401222_e0116.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543283_Ev_fo_counters_fo_counters_orig_vh_c.1_s1472491096_SR10TCP_src20489461_e0000.txt
MAIN-TERM,fo_counters,on,1510771779,final,118,4,0,3,-1,20,20401225,20489462,20543317,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401225_Tr_fo_counters_fo_counters_orig_vh_c.1_s1510771779_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489252_Ev_fo_counters_fo_counters_orig_vh_c.1_s1510771779_SR10TCP_src20401225_e0118.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489462_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10TCT_src20401225_e0118.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543317_Ev_fo_counters_fo_counters_orig_vh_c.1_s1510771779_SR10TCP_src20489462_e0000.txt
MAIN-TERM,fo_counters,on,1963100312,final,61,4,0,3,-1,20,20401218,20489463,20543350,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401218_Tr_fo_counters_fo_counters_orig_vh_c.1_s1963100312_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489253_Ev_fo_counters_fo_counters_orig_vh_c.1_s1963100312_SR10TCP_src20401218_e0061.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489463_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10TCT_src20401218_e0061.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543350_Ev_fo_counters_fo_counters_orig_vh_c.1_s1963100312_SR10TCP_src20489463_e0000.txt
MAIN-TERM,fo_counters,on,1972442430,final,92,4,0,4,0,20,20401227,20489464,20543391,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401227_Tr_fo_counters_fo_counters_orig_vh_c.1_s1972442430_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489254_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10TCP_src20401227_e0092.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489464_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10TCT_src20401227_e0092.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543391_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10TCP_src20489464_e0000.txt
MAIN-TERM,fo_counters,on,2011206605,final,101,3,0,4,1,20,20401219,20489465,20543430,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401219_Tr_fo_counters_fo_counters_orig_vh_c.1_s2011206605_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489255_Ev_fo_counters_fo_counters_orig_vh_c.1_s2011206605_SR10TCP_src20401219_e0101.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489465_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10TCT_src20401219_e0101.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543430_Ev_fo_counters_fo_counters_orig_vh_c.1_s2011206605_SR10TCP_src20489465_e0000.txt
MAIN-TERM,fo_counters,on,2082152039,final,73,5,0,4,-1,20,20401224,20489466,20543480,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401224_Tr_fo_counters_fo_counters_orig_vh_c.1_s2082152039_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489256_Ev_fo_counters_fo_counters_orig_vh_c.1_s2082152039_SR10TCP_src20401224_e0073.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489466_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10TCT_src20401224_e0073.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543480_Ev_fo_counters_fo_counters_orig_vh_c.1_s2082152039_SR10TCP_src20489466_e0000.txt
MAIN-TERM,rover,off,534933607,final,174,4,0,4,0,20,20401253,20489467,20545837,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401253_Tr_rover_rover_orig_novh_c.1_s534933607_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489257_Ev_rover_rover_orig_novh_c.1_s534933607_SR10TCP_src20401253_e0174.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489467_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10TCT_src20401253_e0174.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545837_Ev_rover_rover_orig_novh_c.1_s534933607_SR10TCP_src20489467_e0000.txt
MAIN-TERM,rover,off,923500475,final,70,4,0,4,0,20,20401256,20489468,20543615,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401256_Tr_rover_rover_orig_novh_c.1_s923500475_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428675_Ev_rover_rover_orig_novh_c.1_s923500475_SR10P_src20401256_e0070.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489468_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10TCT_src20401256_e0070.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543615_Ev_rover_rover_orig_novh_c.1_s923500475_SR10TCP_src20489468_e0000.txt
MAIN-TERM,rover,off,1073581256,final,90,4,0,4,0,20,20401250,20489469,20545858,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401250_Tr_rover_rover_orig_novh_c.1_s1073581256_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428133_Ev_rover_rover_orig_novh_c.1_s1073581256_SR10P_src20401250_e0090.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489469_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10TCT_src20401250_e0090.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545858_Ev_rover_rover_orig_novh_c.1_s1073581256_SR10TCP_src20489469_e0000.txt
MAIN-TERM,rover,off,1239739722,final,103,3,0,3,0,20,20401251,20489470,20545880,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401251_Tr_rover_rover_orig_novh_c.1_s1239739722_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489258_Ev_rover_rover_orig_novh_c.1_s1239739722_SR10TCP_src20401251_e0103.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489470_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10TCT_src20401251_e0103.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545880_Ev_rover_rover_orig_novh_c.1_s1239739722_SR10TCP_src20489470_e0000.txt
MAIN-TERM,rover,off,1472491096,final,114,4,0,3,-1,20,20401252,20489471,20545901,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401252_Tr_rover_rover_orig_novh_c.1_s1472491096_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489259_Ev_rover_rover_orig_novh_c.1_s1472491096_SR10TCP_src20401252_e0114.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489471_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10TCT_src20401252_e0114.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545901_Ev_rover_rover_orig_novh_c.1_s1472491096_SR10TCP_src20489471_e0000.txt
MAIN-TERM,rover,off,1510771779,final,98,4,0,4,0,20,20401255,20489472,20545923,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401255_Tr_rover_rover_orig_novh_c.1_s1510771779_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489260_Ev_rover_rover_orig_novh_c.1_s1510771779_SR10TCP_src20401255_e0098.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489472_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10TCT_src20401255_e0098.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545923_Ev_rover_rover_orig_novh_c.1_s1510771779_SR10TCP_src20489472_e0000.txt
MAIN-TERM,rover,off,1963100312,final,75,4,0,4,0,20,20401248,20489473,20545986,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401248_Tr_rover_rover_orig_novh_c.1_s1963100312_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428047_Ev_rover_rover_orig_novh_c.1_s1963100312_SR10P_src20401248_e0075.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489473_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10TCT_src20401248_e0075.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545986_Ev_rover_rover_orig_novh_c.1_s1963100312_SR10TCP_src20489473_e0000.txt
MAIN-TERM,rover,off,1972442430,final,285,4,0,4,0,20,20401257,20489474,20546033,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401257_Tr_rover_rover_orig_novh_c.1_s1972442430_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450965_Ev_rover_rover_orig_novh_c.1_s1972442430_SR10P_src20401257_e0285.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489474_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10TCT_src20401257_e0285.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546033_Ev_rover_rover_orig_novh_c.1_s1972442430_SR10TCP_src20489474_e0000.txt
MAIN-TERM,rover,off,2011206605,final,94,5,0,4,-1,20,20401249,20489475,20546078,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401249_Tr_rover_rover_orig_novh_c.1_s2011206605_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489261_Ev_rover_rover_orig_novh_c.1_s2011206605_SR10TCP_src20401249_e0094.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489475_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10TCT_src20401249_e0094.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546078_Ev_rover_rover_orig_novh_c.1_s2011206605_SR10TCP_src20489475_e0000.txt
MAIN-TERM,rover,off,2082152039,final,71,2,0,3,1,20,20401254,20489476,20546111,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401254_Tr_rover_rover_orig_novh_c.1_s2082152039_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489262_Ev_rover_rover_orig_novh_c.1_s2082152039_SR10TCP_src20401254_e0071.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489476_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10TCT_src20401254_e0071.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546111_Ev_rover_rover_orig_novh_c.1_s2082152039_SR10TCP_src20489476_e0000.txt
MAIN-TERM,rover,on,534933607,final,67,4,0,4,0,20,20401243,20489477,20543511,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401243_Tr_rover_rover_orig_vh_c.1_s534933607_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489263_Ev_rover_rover_orig_vh_c.1_s534933607_SR10TCP_src20401243_e0067.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489477_Re-Tr_rover_rover_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10TCT_src20401243_e0067.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543511_Ev_rover_rover_orig_vh_c.1_s534933607_SR10TCP_src20489477_e0000.txt
MAIN-TERM,rover,on,923500475,final,54,4,0,4,0,20,20401246,20489478,20546132,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401246_Tr_rover_rover_orig_vh_c.1_s923500475_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489264_Ev_rover_rover_orig_vh_c.1_s923500475_SR10TCP_src20401246_e0054.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489478_Re-Tr_rover_rover_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10TCT_src20401246_e0054.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546132_Ev_rover_rover_orig_vh_c.1_s923500475_SR10TCP_src20489478_e0000.txt
MAIN-TERM,rover,on,1073581256,final,193,4,0,4,0,20,20401240,20489479,20543541,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401240_Tr_rover_rover_orig_vh_c.1_s1073581256_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489265_Ev_rover_rover_orig_vh_c.1_s1073581256_SR10TCP_src20401240_e0193.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489479_Re-Tr_rover_rover_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10TCT_src20401240_e0193.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543541_Ev_rover_rover_orig_vh_c.1_s1073581256_SR10TCP_src20489479_e0000.txt
MAIN-TERM,rover,on,1239739722,final,162,5,0,4,-1,20,20401241,20489480,20543637,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401241_Tr_rover_rover_orig_vh_c.1_s1239739722_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489266_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10TCP_src20401241_e0162.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489480_Re-Tr_rover_rover_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10TCT_src20401241_e0162.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543637_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10TCP_src20489480_e0000.txt
MAIN-TERM,rover,on,1472491096,final,165,4,0,4,0,20,20401242,20489481,20543663,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401242_Tr_rover_rover_orig_vh_c.1_s1472491096_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427763_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0165.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489481_Re-Tr_rover_rover_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10TCT_src20401242_e0165.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543663_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10TCP_src20489481_e0000.txt
