job_id,job_name,domain,value_head,seed,tag,source_training_job_id,snapshot_epoch,analysis_roles,slurm_state,exit_code,elapsed,successes,total,val_valid,val_invalid,classified_instances,successful_instance_runtime_seconds,source_evaluation_log,source_training_log
20559552,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10TCM_src20489437_e0047,drone,on,923500475,SR10TCM,20489437,47,main_term_stage2_selected_mcts,COMPLETED,0:0,12:12:03,15,20,15,0,16,53.32;55.78;59.33;132.08;194.21;72.26;389.22;590.50;543.46;157.60;209.11;241.27;92.69;155.63;1466.58,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559552_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10TCM_src20489437_e0047.txt,
20559553,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10TCM_src20489438_e0094,drone,on,1073581256,SR10TCM,20489438,94,main_term_stage2_selected_mcts,COMPLETED,0:0,12:09:27,14,20,14,0,16,40.99;42.60;45.16;175.90;65.64;268.98;321.97;632.51;190.56;843.08;1055.31;90.69;156.80;230.49,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559553_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10TCM_src20489438_e0094.txt,
20559554,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10TCM_src20489439_e0081,drone,on,1239739722,SR10TCM,20489439,81,main_term_stage2_selected_mcts,COMPLETED,0:0,12:12:07,11,20,11,0,16,51.01;53.24;57.23;99.20;480.52;135.59;604.69;1007.56;110.49;332.26;313.20,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559554_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10TCM_src20489439_e0081.txt,
20559555,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10TCM_src20489440_e0001,drone,on,1472491096,SR10TCM,20489440,1,main_term_stage2_selected_mcts,COMPLETED,0:0,10:11:54,12,20,12,0,17,53.91;54.10;57.51;267.96;80.75;312.91;185.11;760.34;922.81;120.78;199.93;305.95,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559555_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10TCM_src20489440_e0001.txt,
20559557,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10TCM_src20489441_e0031,drone,on,1510771779,SR10TCM,20489441,31,main_term_stage2_selected_mcts,COMPLETED,0:0,12:11:34,11,20,11,0,16,50.86;51.37;55.59;70.88;295.00;559.01;343.69;868.34;89.18;149.57;208.90,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559557_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10TCM_src20489441_e0031.txt,
20559558,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10TCM_src20489442_e0000,drone,on,1963100312,SR10TCM,20489442,0,main_term_stage2_selected_mcts,COMPLETED,0:0,12:11:29,11,20,11,0,16,49.18;49.73;54.91;88.17;417.43;164.09;1131.56;99.45;174.39;253.30;1351.00,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559558_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10TCM_src20489442_e0000.txt,
20559559,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10TCM_src20489443_e0054,drone,on,1972442430,SR10TCM,20489443,54,main_term_stage2_selected_mcts,COMPLETED,0:0,10:33:08,13,20,13,0,17,44.72;45.37;47.54;145.09;62.00;130.52;616.09;348.59;466.69;79.40;230.73;276.79;2473.79,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559559_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10TCM_src20489443_e0054.txt,
20559560,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10TCM_src20489444_e0092,drone,on,2011206605,SR10TCM,20489444,92,main_term_stage2_selected_mcts,COMPLETED,0:0,12:11:32,14,20,14,0,16,50.49;50.55;52.78;258.41;67.31;301.32;190.68;574.67;323.84;263.46;86.43;133.99;462.75;1850.04,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559560_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10TCM_src20489444_e0092.txt,
20559561,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10TCM_src20489445_e0002,drone,on,2082152039,SR10TCM,20489445,2,main_term_stage2_selected_mcts,COMPLETED,0:0,11:44:55,14,20,14,0,17,50.47;52.10;56.27;241.62;70.14;353.76;471.83;216.54;243.52;221.62;94.21;148.57;192.94;1478.80,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559561_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10TCM_src20489445_e0002.txt,
20559562,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10TCM_src20489446_e0015,fo_counters,off,534933607,SR10TCM,20489446,15,main_term_stage2_selected_mcts,COMPLETED,0:0,1-06:04:43,7,20,7,0,7,20.31;27.08;44.36;59.40;135.79;155.58;444.61,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559562_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10TCM_src20489446_e0015.txt,
20559563,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10TCM_src20489447_e0074,fo_counters,off,923500475,SR10TCM,20489447,74,main_term_stage2_selected_mcts,COMPLETED,0:0,1-06:03:05,5,20,5,0,5,24.82;33.10;42.62;110.28;123.31,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559563_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10TCM_src20489447_e0074.txt,
20559564,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10TCM_src20489448_e0009,fo_counters,off,1073581256,SR10TCM,20489448,9,main_term_stage2_selected_mcts,RUNNING,0:0,07:10:18,0,0,,,0,,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559564_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10TCM_src20489448_e0009.txt,
20559565,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10TCM_src20489449_e0097,fo_counters,off,1239739722,SR10TCM,20489449,97,main_term_stage2_selected_mcts,COMPLETED,0:0,1-00:23:17,8,20,8,0,8,19.31;39.10;60.14;80.03;111.55;184.63;295.11;1212.34,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559565_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10TCM_src20489449_e0097.txt,
20559566,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10TCM_src20489450_e0098,fo_counters,off,1472491096,SR10TCM,20489450,98,main_term_stage2_selected_mcts,RUNNING,0:0,01:19:16,0,0,,,0,,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559566_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10TCM_src20489450_e0098.txt,
20559567,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10TCM_src20489451_e0009,fo_counters,off,1510771779,SR10TCM,20489451,9,main_term_stage2_selected_mcts,RUNNING,0:0,06:02:31,0,0,,,0,,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559567_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10TCM_src20489451_e0009.txt,
20559569,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10TCM_src20489452_e0035,fo_counters,off,1963100312,SR10TCM,20489452,35,main_term_stage2_selected_mcts,RUNNING,0:0,06:02:31,0,0,,,0,,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559569_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10TCM_src20489452_e0035.txt,
20559570,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10TCM_src20489453_e0061,fo_counters,off,1972442430,SR10TCM,20489453,61,main_term_stage2_selected_mcts,COMPLETED,0:0,1-06:14:20,5,20,5,0,5,18.56;24.86;28.12;51.63;710.59,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559570_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10TCM_src20489453_e0061.txt,
20559571,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10TCM_src20489454_e0000,fo_counters,off,2011206605,SR10TCM,20489454,0,main_term_stage2_selected_mcts,RUNNING,0:0,06:02:31,0,0,,,0,,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559571_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10TCM_src20489454_e0000.txt,
20559572,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10TCM_src20489455_e0053,fo_counters,off,2082152039,SR10TCM,20489455,53,main_term_stage2_selected_mcts,RUNNING,0:0,05:35:48,0,0,,,0,,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559572_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10TCM_src20489455_e0053.txt,
