evaluation_job_id,stage2_training_job_id,research_question,domain,policy_architecture,value_head,estimator,tree_sampling,seed,stage1_successes,stage1_total,epoch,successes,total,score,evaluation_elapsed,snapshot,source_training_log,evaluation_log
19704776,19668792,RQ1,drone,all,off,0.0,0,2026,6,20,15,5,20,0.25,00:01:55,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T06:48:36.807970/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877402-1e7ea42/snapshots/snapshot_15_0.5000",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668792_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_c.1_s2026_K0_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19704776_Ev_drone_all_orig_novh_c.1_s2026_src19668792_ep0015.txt
19704777,19668792,RQ1,drone,all,off,0.0,0,2026,6,20,20,4,20,0.2,00:02:09,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T06:48:36.807970/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877402-1e7ea42/snapshots/snapshot_20_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668792_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_c.1_s2026_K0_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19704777_Ev_drone_all_orig_novh_c.1_s2026_src19668792_ep0020.txt
19704778,19668792,RQ1,drone,all,off,0.0,0,2026,6,20,25,4,20,0.2,00:02:09,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T06:48:36.807970/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877402-1e7ea42/snapshots/snapshot_25_0.7500",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668792_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_c.1_s2026_K0_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19704778_Ev_drone_all_orig_novh_c.1_s2026_src19668792_ep0025.txt
19704779,19668792,RQ1,drone,all,off,0.0,0,2026,6,20,30,4,20,0.2,00:01:56,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T06:48:36.807970/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877402-1e7ea42/snapshots/snapshot_30_0.7500",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668792_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_c.1_s2026_K0_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19704779_Ev_drone_all_orig_novh_c.1_s2026_src19668792_ep0030.txt
19704780,19668792,RQ1,drone,all,off,0.0,0,2026,6,20,35,4,20,0.2,00:04:17,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T06:48:36.807970/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877402-1e7ea42/snapshots/snapshot_35_0.5000",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668792_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_c.1_s2026_K0_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19704780_Ev_drone_all_orig_novh_c.1_s2026_src19668792_ep0035.txt
19704782,19668792,RQ1,drone,all,off,0.0,0,2026,6,20,40,4,20,0.2,00:01:59,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T06:48:36.807970/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877402-1e7ea42/snapshots/snapshot_40_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668792_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_c.1_s2026_K0_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19704782_Ev_drone_all_orig_novh_c.1_s2026_src19668792_ep0040.txt
19704783,19668792,RQ1,drone,all,off,0.0,0,2026,6,20,45,4,20,0.2,00:01:49,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T06:48:36.807970/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877402-1e7ea42/snapshots/snapshot_45_0.7500",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668792_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_c.1_s2026_K0_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19704783_Ev_drone_all_orig_novh_c.1_s2026_src19668792_ep0045.txt
19704784,19668792,RQ1,drone,all,off,0.0,0,2026,6,20,50,4,20,0.2,00:01:50,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T06:48:36.807970/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877402-1e7ea42/snapshots/snapshot_50_0.7500",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668792_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_c.1_s2026_K0_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19704784_Ev_drone_all_orig_novh_c.1_s2026_src19668792_ep0050.txt
19704785,19668792,RQ1,drone,all,off,0.0,0,2026,6,20,55,5,20,0.25,00:01:58,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T06:48:36.807970/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877402-1e7ea42/snapshots/snapshot_55_0.5000",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668792_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_c.1_s2026_K0_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19704785_Ev_drone_all_orig_novh_c.1_s2026_src19668792_ep0055.txt
19704786,19668792,RQ1,drone,all,off,0.0,0,2026,6,20,60,4,20,0.2,00:03:54,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T06:48:36.807970/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877402-1e7ea42/snapshots/snapshot_60_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668792_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_c.1_s2026_K0_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19704786_Ev_drone_all_orig_novh_c.1_s2026_src19668792_ep0060.txt
19704788,19668792,RQ1,drone,all,off,0.0,0,2026,6,20,65,4,20,0.2,00:01:56,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T06:48:36.807970/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877402-1e7ea42/snapshots/snapshot_65_0.7500",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668792_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_c.1_s2026_K0_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19704788_Ev_drone_all_orig_novh_c.1_s2026_src19668792_ep0065.txt
19704790,19668792,RQ1,drone,all,off,0.0,0,2026,6,20,70,5,20,0.25,00:03:46,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T06:48:36.807970/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877402-1e7ea42/snapshots/snapshot_70_0.7500",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668792_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_c.1_s2026_K0_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19704790_Ev_drone_all_orig_novh_c.1_s2026_src19668792_ep0070.txt
19704791,19668792,RQ1,drone,all,off,0.0,0,2026,6,20,75,4,20,0.2,00:02:58,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T06:48:36.807970/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877402-1e7ea42/snapshots/snapshot_75_0.5000",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668792_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_c.1_s2026_K0_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19704791_Ev_drone_all_orig_novh_c.1_s2026_src19668792_ep0075.txt
19704792,19668792,RQ1,drone,all,off,0.0,0,2026,6,20,80,4,20,0.2,00:03:04,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T06:48:36.807970/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877402-1e7ea42/snapshots/snapshot_80_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668792_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_c.1_s2026_K0_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19704792_Ev_drone_all_orig_novh_c.1_s2026_src19668792_ep0080.txt
19704793,19668792,RQ1,drone,all,off,0.0,0,2026,6,20,85,5,20,0.25,00:04:21,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T06:48:36.807970/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877402-1e7ea42/snapshots/snapshot_85_0.7500",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668792_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_c.1_s2026_K0_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19704793_Ev_drone_all_orig_novh_c.1_s2026_src19668792_ep0085.txt
19704900,19668792,RQ1,drone,all,off,0.0,0,2026,6,20,90,4,20,0.2,00:03:39,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T06:48:36.807970/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877402-1e7ea42/snapshots/snapshot_90_0.7500",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668792_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_c.1_s2026_K0_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19704900_Ev_drone_all_orig_novh_c.1_s2026_src19668792_ep0090.txt
19704901,19668792,RQ1,drone,all,off,0.0,0,2026,6,20,95,4,20,0.2,00:01:46,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T06:48:36.807970/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877402-1e7ea42/snapshots/snapshot_95_0.5000",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668792_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_c.1_s2026_K0_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19704901_Ev_drone_all_orig_novh_c.1_s2026_src19668792_ep0095.txt
19704902,19668792,RQ1,drone,all,off,0.0,0,2026,6,20,99,4,20,0.2,00:02:53,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T06:48:36.807970/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877402-1e7ea42/snapshots/snapshot_99_0.5000",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668792_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_c.1_s2026_K0_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19704902_Ev_drone_all_orig_novh_c.1_s2026_src19668792_ep0099.txt
19723658,19668793,RQ1,drone,all,off,0.5,-1,42,6,20,0,4,20,0.2,00:03:02,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T07:50:13.557778/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877464-1c80318/snapshots/snapshot_0_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668793_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_e.5_c.1_s42_K-1_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19723658_Ev_drone_all_orig_novh_c.1_s42_src19668793_ep0000.txt
19723661,19668793,RQ1,drone,all,off,0.5,-1,42,6,20,5,4,20,0.2,00:01:37,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T07:50:13.557778/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877464-1c80318/snapshots/snapshot_5_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668793_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_e.5_c.1_s42_K-1_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19723661_Ev_drone_all_orig_novh_c.1_s42_src19668793_ep0005.txt
19723664,19668793,RQ1,drone,all,off,0.5,-1,42,6,20,10,4,20,0.2,00:02:15,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T07:50:13.557778/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877464-1c80318/snapshots/snapshot_10_0.6667",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668793_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_e.5_c.1_s42_K-1_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19723664_Ev_drone_all_orig_novh_c.1_s42_src19668793_ep0010.txt
19723667,19668793,RQ1,drone,all,off,0.5,-1,42,6,20,15,4,20,0.2,00:01:53,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T07:50:13.557778/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877464-1c80318/snapshots/snapshot_15_0.6667",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668793_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_e.5_c.1_s42_K-1_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19723667_Ev_drone_all_orig_novh_c.1_s42_src19668793_ep0015.txt
19723671,19668793,RQ1,drone,all,off,0.5,-1,42,6,20,20,4,20,0.2,00:01:51,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T07:50:13.557778/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877464-1c80318/snapshots/snapshot_20_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668793_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_e.5_c.1_s42_K-1_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19723671_Ev_drone_all_orig_novh_c.1_s42_src19668793_ep0020.txt
19723674,19668793,RQ1,drone,all,off,0.5,-1,42,6,20,25,4,20,0.2,00:01:36,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T07:50:13.557778/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877464-1c80318/snapshots/snapshot_25_0.6667",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668793_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_e.5_c.1_s42_K-1_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19723674_Ev_drone_all_orig_novh_c.1_s42_src19668793_ep0025.txt
19723680,19668793,RQ1,drone,all,off,0.5,-1,42,6,20,30,4,20,0.2,00:02:08,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T07:50:13.557778/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877464-1c80318/snapshots/snapshot_30_0.6667",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668793_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_e.5_c.1_s42_K-1_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19723680_Ev_drone_all_orig_novh_c.1_s42_src19668793_ep0030.txt
19723682,19668793,RQ1,drone,all,off,0.5,-1,42,6,20,35,4,20,0.2,00:03:28,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T07:50:13.557778/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877464-1c80318/snapshots/snapshot_35_0.6667",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668793_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_e.5_c.1_s42_K-1_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19723682_Ev_drone_all_orig_novh_c.1_s42_src19668793_ep0035.txt
19723685,19668793,RQ1,drone,all,off,0.5,-1,42,6,20,40,4,20,0.2,00:03:42,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T07:50:13.557778/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877464-1c80318/snapshots/snapshot_40_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668793_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_e.5_c.1_s42_K-1_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19723685_Ev_drone_all_orig_novh_c.1_s42_src19668793_ep0040.txt
19723688,19668793,RQ1,drone,all,off,0.5,-1,42,6,20,45,4,20,0.2,00:02:53,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T07:50:13.557778/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877464-1c80318/snapshots/snapshot_45_0.6667",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668793_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_e.5_c.1_s42_K-1_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19723688_Ev_drone_all_orig_novh_c.1_s42_src19668793_ep0045.txt
19723691,19668793,RQ1,drone,all,off,0.5,-1,42,6,20,50,4,20,0.2,00:01:42,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T07:50:13.557778/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877464-1c80318/snapshots/snapshot_50_0.6667",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668793_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_e.5_c.1_s42_K-1_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19723691_Ev_drone_all_orig_novh_c.1_s42_src19668793_ep0050.txt
19723695,19668793,RQ1,drone,all,off,0.5,-1,42,6,20,55,4,20,0.2,00:02:18,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T07:50:13.557778/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877464-1c80318/snapshots/snapshot_55_0.6667",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668793_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_e.5_c.1_s42_K-1_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19723695_Ev_drone_all_orig_novh_c.1_s42_src19668793_ep0055.txt
19723698,19668793,RQ1,drone,all,off,0.5,-1,42,6,20,60,3,20,0.15,00:07:42,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T07:50:13.557778/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877464-1c80318/snapshots/snapshot_60_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668793_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_e.5_c.1_s42_K-1_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19723698_Ev_drone_all_orig_novh_c.1_s42_src19668793_ep0060.txt
19723701,19668793,RQ1,drone,all,off,0.5,-1,42,6,20,65,3,20,0.15,00:02:15,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T07:50:13.557778/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877464-1c80318/snapshots/snapshot_65_0.6667",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668793_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_e.5_c.1_s42_K-1_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19723701_Ev_drone_all_orig_novh_c.1_s42_src19668793_ep0065.txt
19723704,19668793,RQ1,drone,all,off,0.5,-1,42,6,20,70,4,20,0.2,00:02:49,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.drone-experiments_numeric.architecture.actprop_2l_all_mcts_hadd_astar-2026-08-01T07:50:13.557778/P[domain,problem_1_1_4,problem_1_8_1,problem_8_1_...]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[561600]-04877464-1c80318/snapshots/snapshot_70_0.6667",/home/hersco/training_new_domains/2026-07-31/RQ1_anchored_100/19668793_Re-Tr_drone_all_mcts_hadd_astar_orig_novh_e.5_c.1_s42_K-1_RQ1_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19723704_Ev_drone_all_orig_novh_c.1_s42_src19668793_ep0070.txt
